Year,Group,Type,Stdev,SE,Value,Scale,CV,Species,Loc,n,Source
2000,north_rockfish,NA,19.55473195,NA,48.78739498,1.88E-06,0.400815251,NA,NA,NA,ai_sebs_race
2002,north_rockfish,NA,193.7291028,NA,290.375163,1.88E-06,0.667168296,NA,NA,NA,ai_sebs_race
2004,north_rockfish,NA,5557.714386,NA,5979.886334,1.88E-06,0.929401342,NA,NA,NA,ai_sebs_race
2006,north_rockfish,NA,22810.85669,NA,22883.41515,1.88E-06,0.996829212,NA,NA,NA,ai_sebs_race
2010,north_rockfish,NA,98.98406297,NA,188.6636391,1.88E-06,0.52465893,NA,NA,NA,ai_sebs_race
2012,north_rockfish,NA,402.8001192,NA,550.286141,1.88E-06,0.731983034,NA,NA,NA,ai_sebs_race
2014,north_rockfish,NA,1328.967752,NA,1668.212836,1.88E-06,0.796641606,NA,NA,NA,ai_sebs_race
2016,north_rockfish,NA,912.4237614,NA,1655.481068,1.88E-06,0.551153244,NA,NA,NA,ai_sebs_race
2018,north_rockfish,NA,23902.27267,NA,34119.96818,1.88E-06,0.700536195,NA,NA,NA,ai_sebs_race
2022,north_rockfish,NA,44364.7704,NA,58424.56118,1.88E-06,0.759351367,NA,NA,NA,ai_sebs_race
2024,north_rockfish,NA,30396.07976,NA,61207.19523,1.88E-06,0.496609584,NA,NA,NA,ai_sebs_race
1991,oth_rockfish,NA,119.3115558,NA,248.6385403,1.88E-06,0.479859461,NA,NA,NA,ai_sebs_race
1994,oth_rockfish,NA,558.801005,NA,1171.93553,1.88E-06,0.476818896,NA,NA,NA,ai_sebs_race
1997,oth_rockfish,NA,1060.881346,NA,1683.40754,1.88E-06,0.630198761,NA,NA,NA,ai_sebs_race
2000,oth_rockfish,NA,500.7143222,NA,1106.818164,1.88E-06,0.452390771,NA,NA,NA,ai_sebs_race
2002,oth_rockfish,NA,410.0017853,NA,1116.617664,1.88E-06,0.367181891,NA,NA,NA,ai_sebs_race
2004,oth_rockfish,NA,5396.819194,NA,6483.166975,1.88E-06,0.832435631,NA,NA,NA,ai_sebs_race
2006,oth_rockfish,NA,881.9000483,NA,1708.331462,1.88E-06,0.51623474,NA,NA,NA,ai_sebs_race
2010,oth_rockfish,NA,772.7385238,NA,1173.964751,1.88E-06,0.658229749,NA,NA,NA,ai_sebs_race
2012,oth_rockfish,NA,354.9852308,NA,586.394498,1.88E-06,0.605369307,NA,NA,NA,ai_sebs_race
2014,oth_rockfish,NA,1722.165624,NA,2818.9129,1.88E-06,0.610932542,NA,NA,NA,ai_sebs_race
2016,oth_rockfish,NA,868.2881984,NA,1830.439307,1.88E-06,0.474360551,NA,NA,NA,ai_sebs_race
2018,oth_rockfish,NA,1674.048667,NA,3244.061595,1.88E-06,0.516034797,NA,NA,NA,ai_sebs_race
2022,oth_rockfish,NA,960.0582892,NA,1576.460761,1.88E-06,0.608995995,NA,NA,NA,ai_sebs_race
2024,oth_rockfish,NA,1075.863092,NA,2354.289064,1.88E-06,0.456980032,NA,NA,NA,ai_sebs_race
1991,pac_ocean_perch,NA,757.9748998,NA,1500.767593,1.88E-06,0.505058147,NA,NA,NA,ai_sebs_race
1994,pac_ocean_perch,NA,11685.10676,NA,18216.85443,1.88E-06,0.641444812,NA,NA,NA,ai_sebs_race
1997,pac_ocean_perch,NA,7007.637846,NA,12098.72063,1.88E-06,0.579204865,NA,NA,NA,ai_sebs_race
2000,pac_ocean_perch,NA,10150.14372,NA,18870.13129,1.88E-06,0.537894706,NA,NA,NA,ai_sebs_race
2002,pac_ocean_perch,NA,6636.795725,NA,16310.87063,1.88E-06,0.40689402,NA,NA,NA,ai_sebs_race
2004,pac_ocean_perch,NA,33396.56192,NA,74207.67756,1.88E-06,0.450041869,NA,NA,NA,ai_sebs_race
2006,pac_ocean_perch,NA,11193.54399,NA,23701.11138,1.88E-06,0.472279287,NA,NA,NA,ai_sebs_race
2010,pac_ocean_perch,NA,47952.22546,NA,87794.50388,1.88E-06,0.5461871,NA,NA,NA,ai_sebs_race
2012,pac_ocean_perch,NA,24190.15899,NA,38657.48277,1.88E-06,0.625756186,NA,NA,NA,ai_sebs_race
2014,pac_ocean_perch,NA,41567.87515,NA,83408.72676,1.88E-06,0.498363622,NA,NA,NA,ai_sebs_race
2016,pac_ocean_perch,NA,41561.32696,NA,87952.08424,1.88E-06,0.472545106,NA,NA,NA,ai_sebs_race
2018,pac_ocean_perch,NA,32892.23459,NA,115045.5324,1.88E-06,0.285906231,NA,NA,NA,ai_sebs_race
2022,pac_ocean_perch,NA,42135.71969,NA,113738.4219,1.88E-06,0.370461617,NA,NA,NA,ai_sebs_race
2024,pac_ocean_perch,NA,42897.18842,NA,69550.44254,1.88E-06,0.61677808,NA,NA,NA,ai_sebs_race
1991,rougheye_rock,NA,82.75702322,NA,676.0035196,1.88E-06,0.122420995,NA,NA,NA,ai_sebs_race
1994,rougheye_rock,NA,586.5497768,NA,1208.449544,1.88E-06,0.485373824,NA,NA,NA,ai_sebs_race
1997,rougheye_rock,NA,371.1573916,NA,561.2411936,1.88E-06,0.661315306,NA,NA,NA,ai_sebs_race
2000,rougheye_rock,NA,273.1100243,NA,1053.559392,1.88E-06,0.259226035,NA,NA,NA,ai_sebs_race
2002,rougheye_rock,NA,605.2111442,NA,1251.270723,1.88E-06,0.48367722,NA,NA,NA,ai_sebs_race
2004,rougheye_rock,NA,205.4604154,NA,653.50014,1.88E-06,0.314399956,NA,NA,NA,ai_sebs_race
2006,rougheye_rock,NA,399.5294581,NA,1224.387432,1.88E-06,0.326309669,NA,NA,NA,ai_sebs_race
2010,rougheye_rock,NA,59.86121345,NA,220.5532553,1.88E-06,0.271413874,NA,NA,NA,ai_sebs_race
2012,rougheye_rock,NA,103.562452,NA,405.4470009,1.88E-06,0.255427841,NA,NA,NA,ai_sebs_race
2014,rougheye_rock,NA,71.36529072,NA,310.856879,1.88E-06,0.229576038,NA,NA,NA,ai_sebs_race
2016,rougheye_rock,NA,222.9705038,NA,600.313704,1.88E-06,0.371423311,NA,NA,NA,ai_sebs_race
2018,rougheye_rock,NA,89.38448105,NA,328.1310681,1.88E-06,0.272404809,NA,NA,NA,ai_sebs_race
2022,rougheye_rock,NA,264.9517238,NA,642.6630206,1.88E-06,0.412271619,NA,NA,NA,ai_sebs_race
2024,rougheye_rock,NA,178.3553097,NA,322.6931619,1.88E-06,0.552708674,NA,NA,NA,ai_sebs_race
1991,shortraker_rock,NA,1270.589992,NA,1925.151322,1.88E-06,0.659994868,NA,NA,NA,ai_sebs_race
1994,shortraker_rock,NA,1520.134441,NA,1959.081933,1.88E-06,0.775942249,NA,NA,NA,ai_sebs_race
1997,shortraker_rock,NA,2360.351145,NA,2428.444677,1.88E-06,0.971960023,NA,NA,NA,ai_sebs_race
2000,shortraker_rock,NA,472.906162,NA,645.311775,1.88E-06,0.732833617,NA,NA,NA,ai_sebs_race
2002,shortraker_rock,NA,955.1691365,NA,1463.216216,1.88E-06,0.652787419,NA,NA,NA,ai_sebs_race
2004,shortraker_rock,NA,380.2012109,NA,630.3183211,1.88E-06,0.603189211,NA,NA,NA,ai_sebs_race
2006,shortraker_rock,NA,615.2857332,NA,1180.221976,1.88E-06,0.521330517,NA,NA,NA,ai_sebs_race
2010,shortraker_rock,NA,14.98197746,NA,14.98197746,1.88E-06,1,NA,NA,NA,ai_sebs_race
2012,shortraker_rock,NA,400.2469231,NA,561.8789556,1.88E-06,0.712336561,NA,NA,NA,ai_sebs_race
2014,shortraker_rock,NA,19.90970865,NA,28.14790327,1.88E-06,0.70732475,NA,NA,NA,ai_sebs_race
2016,shortraker_rock,NA,74.40568592,NA,74.40568592,1.88E-06,1,NA,NA,NA,ai_sebs_race
2018,shortraker_rock,NA,13.31164993,NA,13.31164993,1.88E-06,1,NA,NA,NA,ai_sebs_race
2022,shortraker_rock,NA,75.97976853,NA,127.1650448,1.88E-06,0.597489417,NA,NA,NA,ai_sebs_race
