,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
17,"Clown goby",3.04627109,1.00000000,0.027799999,0.027799999,2.21479988,21.4046001,0.45222211,0.10347310,,
18,"Hardhead silverside",3.06367207,1.00000000,0.089900002,0.089900002,1.54240000,22.4943008,0.33631030,0.06856848,,
19,"Rainwater killifish",2.95634604,1.00000000,0.026400000,0.026400000,3.41000009,18.8509998,0.58036029,0.18089230,,
20,"Hardhead catfish",3.05337811,1.00000000,0.062899999,0.062899999,0.38800001,6.14750004,0.20382820,0.06311509,,
21,Pinfish,2.49661303,1.00000000,0.23890001,0.23890001,0.79439998,16.3796005,0.94455171,0.04849935,,
22,"Bay anchovy",3.14219904,1.00000000,0.052400000,0.052400000,1.61600006,28.0590000,0.93563408,0.05759293,,
23,Mojarras,3.02319098,1.00000000,0.47900000,0.47900000,1.23189998,15.5740995,0.28368059,0.07909928,,
24,"Sheepshead minnow",2.57243299,1.00000000,0.035200000,0.035200000,1.94140005,14.0205002,0.93479693,0.13846870,,
25,Mullet,2.00426698,1.00000000,0.21680000,0.21680000,0.86820000,14.6639996,0.56066209,0.05920622,,
26,"Redfin needlefish",3.20479703,1.00000000,0.023100000,0.023100000,0.61849999,8.65219975,0.91823941,0.07148471,,
27,"Hardhead halfbeak",2.00000000,1.00000000,0.015900001,0.015900001,1.44970000,44.1595001,0.08605213,0.03282872,,
28,"Spider crabs",2.00000000,1.00000000,1.57990003,1.57990003,2.29999995,15.8000002,0.07247573,0.14556959,,
29,"Mud crabs",2.21739101,1.00000000,3.00799990,3.00799990,4.50000000,22.0000000,0.13076711,0.20454550,,
30,Lobster,2.80956292,1.00000000,0.43149999,0.43149999,0.89999998,8.19999981,0.34950870,0.10975610,,
31,Octopods,3.45633197,1.00000000,0.052499998,0.052499998,3.09999990,11.6999998,0.67441839,0.26495719,,
32,"Pink shrimp",2.69333291,1.00000000,2.89400005,2.89400005,2.40000010,19.2000008,0.05436027,0.12500000,,
33,"Caridean shrimp",2.00000000,1.00000000,13.7412004,13.7412004,2.40000010,18.0000000,0.80639118,0.13333330,,
34,Echinoderm,2.41568589,1.00000000,1.51199996,1.51199996,2.59999990,9.89000034,0.03936407,0.26289180,,
35,"Small crustaceans",2.00000000,1.00000000,50.5940018,50.5940018,7.00000000,27.1399994,0.09729905,0.25792190,,
36,Annelids,2.07843089,1.00000000,6.65199995,6.65199995,4.59999990,15.8999996,0.25031221,0.28930819,,
37,Bivalves,2.00000000,1.00000000,20.3999996,20.3999996,1.21000004,23.0000000,0.48818401,0.05260870,,
38,Gastropods,2.00000000,1.00000000,20.3999996,20.3999996,1.20000005,3.70000005,0.16529059,0.32432431,,
39,"Sessile epibenthos",2.00000000,1.00000000,0.47999999,0.47999999,0.80000001,9.00000000,0.87165308,0.08888889,,
40,Mesozooplankton,2.16000009,1.00000000,0.17812499,0.17812499,22.0000000,67.0000000,0.99467957,0.32835820,,
41,Microzooplankton,2.00000000,1.00000000,1.23749995,1.23749995,36.0000000,89.0000000,0.04289816,0.40449440,,
42,Seagrass,1.00000000,1.00000000,550.549988,550.549988,4.94999981,,0.00324883,,,
43,Phytoplankton,1.00000000,1.00000000,2.77620006,2.77620006,182.130005,,0.36983451,,,
44,Epiphytes,1.00000000,1.00000000,207.006805,207.006805,9.01000023,,0.21498710,,,
45,Macroalgae,1.00000000,1.00000000,117.809998,117.809998,4.00000000,,0.03849119,,,
46,"Detritus (water)",1.00000000,1.00000000,92.5500031,92.5500031,,,0.00147814,,,
47,"Detritus (sediment)",1.00000000,1.00000000,811.630005,811.630005,,,0.41559660,,,
