,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
25,"S.Plank.Dem.Feed. (<30cm)",3.19078302,1.00000000,1.58537197,1.58537197,0.56400001,4.00000000,0.94999993,0.14100000,,
26,O.S.Demersals,3.10922098,1.00000000,0.87599999,0.87599999,0.56400001,4.50000000,0.90833902,0.12533329,,
27,Lumpfish,3.58943105,1.00000000,0.10500000,0.10500000,0.20999999,1.39999998,0.94495881,0.15000001,,
28,"Greenland cod",4.05059195,1.00000000,0.093599997,0.093599997,0.16599999,1.29999995,0.94526237,0.12769230,,
29,Salmon,4.29862309,1.00000000,0.00771867,0.00771867,0.61391473,4.09276485,0.94999993,0.15000001,,
30,Capelin,3.25815392,1.00000000,6.04099989,6.04099989,1.60000002,6.40000010,0.95328528,0.25000000,,
31,Sandlance,3.38956094,1.00000000,2.24200010,2.24200010,1.14999998,7.66699982,0.96629822,0.14999349,,
32,"Arctic cod",3.40767789,1.00000000,1.48800004,1.48800004,0.40000001,2.63299990,0.97729862,0.15191799,,
33,Herring,3.28620005,1.00000000,0.84500003,0.84500003,1.02499998,4.09999990,0.94986540,0.25000000,,
34,"Transient Pelagics",4.10434103,1.00000000,0.01104146,0.01104146,0.40000001,3.32999992,0.94999999,0.12012010,,
35,"Small Pelagics",3.41842103,1.00000000,0.91320729,0.91320729,0.28000000,1.76699996,0.94999999,0.15846071,,
36,"Small Mesopelagics",3.38399196,1.00000000,1.00100005,1.00100005,1.42204201,4.78938198,0.93071759,0.29691559,,
37,"Short finned squid",4.10807419,1.00000000,0.42342359,0.42342359,0.60000002,4.00000000,0.94999999,0.15000001,,
38,"Arctic squid",3.27894711,1.00000000,1.60394597,1.60394597,0.50000000,3.33333302,0.94999999,0.15000001,,
39,"Large Crabs  +95 cm",2.91838098,1.00000000,0.23199999,0.23199999,0.30000001,1.20000005,0.95423931,0.25000000,,
40,"Small Crabs  - 95 cm",3.08442593,1.00000000,1.94200003,1.94200003,0.30000001,1.50000000,0.93733042,0.20000000,,
41,Lobster,2.93114090,1.00000000,0.00316598,0.00316598,0.38000000,4.42000008,0.94999999,0.08597285,,
42,Shrimp,2.45694709,1.00000000,1.85899997,1.85899997,1.45000005,9.66699982,0.96184099,0.14999481,,
43,Echinoderms,2.00000000,1.00000000,112.300003,112.300003,0.60000002,6.66699982,0.06335494,0.08999550,,
44,Polychaetes,2.00000000,1.00000000,10.5000000,10.5000000,2.00000000,22.2220001,0.17893010,0.09000090,,
45,Bivalves,2.00000000,1.00000000,42.0999985,42.0999985,0.56999999,6.33300018,0.07344778,0.09000473,,
46,"O.Benthic Inver",2.00000000,1.00000000,7.80000019,7.80000019,2.50000000,12.5000000,0.31958729,0.20000000,,
47,L.Zooplankton,2.55789495,1.00000000,20.31738091,20.31738091,3.43300009,19.5000000,0.95000011,0.17605130,,
48,S.Zooplankton,2.00000000,1.00000000,30.3666706,30.3666706,8.39999962,28.00000000,0.89189029,0.30000001,,
49,Phytoplankton,1.00000000,1.00000000,35.5999985,35.5999985,52.9000015,,0.53014177,,,
50,Detritus,1.00000000,1.00000000,181.000000,181.000000,,,0.76372391,,,
