,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
36,Stomatopods,3.12311912,1.00000000,0.15119830,0.15119830,1.33500004,7.43200016,0.94999993,0.17962860,,
37,Squid,3.45244908,1.00000000,2.53281403,2.53281403,1.70000005,7.00000000,0.99000001,0.24285710,,
38,Shrimp,2.41311502,1.00000000,0.91216427,0.91216427,4.00000000,15.0000000,0.98999989,0.26666671,,
39,Crabs,2.63883090,1.00000000,3.12535191,3.12535191,1.38199997,8.50000000,0.94999993,0.16258819,,
40,Lobsters,3.21240807,1.00000000,1.25679600,1.25679600,1.20000005,8.19999981,0.94999993,0.14634150,,
41,Octopods,3.90698099,1.00000000,0.08374231,0.08374231,3.09999990,7.30000019,0.94999999,0.42465749,,
42,Echonoderms,2.26703596,1.00000000,8.39999962,8.39999962,1.20000005,3.70000005,0.65731847,0.32432431,,
43,Bivalves,2.01108694,1.00000000,19.6639996,19.6639996,1.21899998,23.0000000,0.81377709,0.05300000,,
44,"Sessile epibenthos",2.15613508,1.00000000,9.72777176,9.72777176,0.80000001,9.00000000,0.94999999,0.08888889,,
45,Euphausiids,3.30711699,1.00000000,0.80697882,0.80697882,17.0000000,134.92059326,0.94999993,0.12600000,,
46,Mysids,2.76196408,1.00000000,5.42896700,5.42896700,2.56999993,17.13332939,0.94999993,0.15000001,,
47,Polychaetes,2.11515307,1.00000000,9.35399723,9.35399723,4.07999992,27.20000076,0.94999999,0.15000001,,
48,"Small crustaceans",2.10868502,1.00000000,14.1000004,14.1000004,5.07999992,21.5200005,0.74403882,0.23605950,,
49,Macrozooplankton,2.72000003,1.00000000,51.6899986,51.6899986,7.00000000,21.87500000,0.45150980,0.31999999,,
50,Microzooplankton,2.00000000,1.00000000,25.0000000,25.0000000,40.0000000,125.00000000,0.98453510,0.31999999,,
51,Jellies,3.06559992,1.00000000,0.06757829,0.06757829,18.2500000,80.0000000,0.89999992,0.22812501,,
52,Phytoplankton,1.00000000,1.00000000,107.310997,107.310997,88.0000000,,0.38710451,,,
53,Macrophytes,1.00000000,1.00000000,7.38904095,7.38904095,5.00000000,,0.69999999,,,
54,Microphytobenthos,1.00000000,1.00000000,68.0000000,68.0000000,55.5740013,,0.07815482,,,
55,Detritus,1.00000000,1.00000000,155.699997,155.699997,,,0.05221752,,,
