Year,Group,Type,Stdev,SE,Value,Scale,CV,Species,Loc,n,Source
2002,herb_echinoderms,NA,1986.032161,168.4530493,6846.733614,1.88E-06,,,,,ebs_race_slope
2004,herb_echinoderms,NA,2900.9523,190.8686483,18692.20349,1.88E-06,,,,,ebs_race_slope
2008,herb_echinoderms,NA,2011.547692,142.2379014,8370.094448,1.88E-06,,,,,ebs_race_slope
2010,herb_echinoderms,NA,2379.895849,168.2840494,18878.92254,1.88E-06,,,,,ebs_race_slope
2012,herb_echinoderms,NA,6534.329022,475.3024977,37787.7197,1.88E-06,,,,,ebs_race_slope
2016,herb_echinoderms,NA,6548.589407,495.0268288,35576.65287,1.88E-06,,,,,ebs_race_slope
2002,herring,NA,3.006867905,0.751716976,3.105479819,1.88E-06,,,,,ebs_race_slope
2004,herring,NA,2.674966946,0.319719702,3.790230791,1.88E-06,,,,,ebs_race_slope
2008,herring,NA,27.07437198,5.414874396,27.63266519,1.88E-06,,,,,ebs_race_slope
2010,herring,NA,15.5337348,2.057493436,27.54972325,1.88E-06,,,,,ebs_race_slope
2016,herring,NA,2.505337076,0.590513612,3.579961367,1.88E-06,,,,,ebs_race_slope
2002,hybrid_chion,NA,4.512115686,0.7976369,9.90482802,1.88E-06,,,,,ebs_race_slope
2008,hybrid_chion,NA,10.01724612,1.363174534,12.62156165,1.88E-06,,,,,ebs_race_slope
2010,hybrid_chion,NA,9.557161473,1.379457437,19.1040243,1.88E-06,,,,,ebs_race_slope
2016,hybrid_chion,NA,4.506165583,0.784422742,11.42617172,1.88E-06,,,,,ebs_race_slope
2002,infauna,NA,132.6124298,11.58640178,808.4357987,1.88E-06,,,,,ebs_race_slope
2004,infauna,NA,37.26877635,2.641913509,176.1889463,1.88E-06,,,,,ebs_race_slope
2008,infauna,NA,37.26662893,2.682510648,177.121127,1.88E-06,,,,,ebs_race_slope
2010,infauna,NA,67.41004197,4.877619451,293.7032813,1.88E-06,,,,,ebs_race_slope
2012,infauna,NA,598.0135026,43.96682713,963.3591344,1.88E-06,,,,,ebs_race_slope
2016,infauna,NA,262.2697815,20.17459858,509.9726769,1.88E-06,,,,,ebs_race_slope
2002,jellyfish,NA,166.8639932,14.05248324,1052.322544,1.88E-06,,,,,ebs_race_slope
2004,jellyfish,NA,70.43970439,4.63459229,779.9310089,1.88E-06,,,,,ebs_race_slope
2008,jellyfish,NA,43.21961112,3.160530979,228.9923586,1.88E-06,,,,,ebs_race_slope
2010,jellyfish,NA,58.50337598,4.189513772,304.925299,1.88E-06,,,,,ebs_race_slope
2012,jellyfish,NA,208.3816987,15.15753822,603.7423659,1.88E-06,,,,,ebs_race_slope
2016,jellyfish,NA,133.8199075,10.20367229,1013.65489,1.88E-06,,,,,ebs_race_slope
2002,kamchatka,NA,1990.685327,170.6998585,18630.82199,1.88E-06,,,,,ebs_race_slope
2004,kamchatka,NA,1431.889178,96.31928944,14740.22025,1.88E-06,,,,,ebs_race_slope
2008,kamchatka,NA,4597.481422,336.2011384,24822.42674,1.88E-06,,,,,ebs_race_slope
2010,kamchatka,NA,2758.072306,199.567108,27856.03543,1.88E-06,,,,,ebs_race_slope
2012,kamchatka,NA,7111.602099,547.0463153,32685.16493,1.88E-06,,,,,ebs_race_slope
2016,kamchatka,NA,2064.613117,160.2450556,21368.58067,1.88E-06,,,,,ebs_race_slope
2002,king_crabs,NA,158.8086562,13.98232253,1346.484574,1.88E-06,,,,,ebs_race_slope
2004,king_crabs,NA,317.6111244,21.26881402,1633.917762,1.88E-06,,,,,ebs_race_slope
2008,king_crabs,NA,328.0770837,24.31869141,1955.098466,1.88E-06,,,,,ebs_race_slope
2010,king_crabs,NA,465.8529398,34.06654086,2933.081931,1.88E-06,,,,,ebs_race_slope
2012,king_crabs,NA,502.0421777,38.16955996,2489.87405,1.88E-06,,,,,ebs_race_slope
2016,king_crabs,NA,434.9845239,33.167259,2468.94952,1.88E-06,,,,,ebs_race_slope
2002,lg_sculpins,NA,391.8383625,43.0098479,1964.229393,1.88E-06,,,,,ebs_race_slope
2004,lg_sculpins,NA,225.8380601,18.19854949,1404.381324,1.88E-06,,,,,ebs_race_slope
2008,lg_sculpins,NA,451.0617215,38.8212119,3068.172035,1.88E-06,,,,,ebs_race_slope
2010,lg_sculpins,NA,423.8244243,35.31870202,3298.865152,1.88E-06,,,,,ebs_race_slope
2012,lg_sculpins,NA,739.9291733,70.23096911,4460.056719,1.88E-06,,,,,ebs_race_slope
2016,lg_sculpins,NA,264.5197346,26.7205283,1873.559181,1.88E-06,,,,,ebs_race_slope
2002,misc_crabs,NA,1318.920258,111.0731229,11654.66746,1.88E-06,,,,,ebs_race_slope
2004,misc_crabs,NA,708.9831689,46.64766777,9129.554055,1.88E-06,,,,,ebs_race_slope
2008,misc_crabs,NA,851.0265385,60.17666363,6747.276585,1.88E-06,,,,,ebs_race_slope
2010,misc_crabs,NA,414.3910529,29.30187236,5419.283965,1.88E-06,,,,,ebs_race_slope
2012,misc_crabs,NA,820.0154402,60.45234029,6859.442,1.88E-06,,,,,ebs_race_slope
2016,misc_crabs,NA,1034.727159,78.21802108,8608.856455,1.88E-06,,,,,ebs_race_slope
2002,mycto_bathy,NA,39.97512739,3.506050605,252.0233197,1.88E-06,,,,,ebs_race_slope
2004,mycto_bathy,NA,73.69318777,5.061268916,421.4819242,1.88E-06,,,,,ebs_race_slope
2008,mycto_bathy,NA,24.3609035,1.731254026,274.8974393,1.88E-06,,,,,ebs_race_slope
2010,mycto_bathy,NA,58.54480069,4.192480257,292.8533595,1.88E-06,,,,,ebs_race_slope
2012,mycto_bathy,NA,35.54319581,2.734091986,286.0616116,1.88E-06,,,,,ebs_race_slope
2016,mycto_bathy,NA,62.6806423,5.034630344,346.8420857,1.88E-06,,,,,ebs_race_slope
2002,north_rockfish,NA,10.7954484,2.251006597,33.29422329,1.88E-06,,,,,ebs_race_slope
2004,north_rockfish,NA,6.18084085,0.738751781,15.92032073,1.88E-06,,,,,ebs_race_slope
2008,north_rockfish,NA,2.915204554,1.101843753,3.1487808,1.88E-06,,,,,ebs_race_slope
2010,north_rockfish,NA,27.76909807,4.284864858,42.27522219,1.88E-06,,,,,ebs_race_slope
2012,north_rockfish,NA,3.190867119,0.665341788,3.262580952,1.88E-06,,,,,ebs_race_slope
2016,north_rockfish,NA,2.443599946,0.575962031,2.5144436,1.88E-06,,,,,ebs_race_slope
2002,nr_sole,NA,119.8369725,19.44012399,183.8923395,1.88E-06,,,,,ebs_race_slope
2004,nr_sole,NA,359.1424478,42.92573285,583.7482879,1.88E-06,,,,,ebs_race_slope
2008,nr_sole,NA,124.3530445,16.7677611,181.0267285,1.88E-06,,,,,ebs_race_slope
2010,nr_sole,NA,290.7086679,43.82598066,311.9037264,1.88E-06,,,,,ebs_race_slope
2012,nr_sole,NA,77.50384528,11.18671648,155.5800534,1.88E-06,,,,,ebs_race_slope
2016,nr_sole,NA,385.9499474,70.46449743,400.6735643,1.88E-06,,,,,ebs_race_slope
2002,octopus,NA,164.1079538,13.96979674,970.5614825,1.88E-06,,,,,ebs_race_slope
2004,octopus,NA,259.0790489,17.04614994,1979.95145,1.88E-06,,,,,ebs_race_slope
2008,octopus,NA,122.4779638,8.70412987,781.2113243,1.88E-06,,,,,ebs_race_slope
2010,octopus,NA,81.20845321,5.815458124,621.393458,1.88E-06,,,,,ebs_race_slope
2012,octopus,NA,308.6806298,22.69465126,1418.742414,1.88E-06,,,,,ebs_race_slope
2016,octopus,NA,287.8293706,21.75785528,2262.829653,1.88E-06,,,,,ebs_race_slope
2002,opilio,NA,1225.060652,147.4799717,1456.722464,1.88E-06,,,,,ebs_race_slope
2004,opilio,NA,375.1777631,33.55691928,438.3778622,1.88E-06,,,,,ebs_race_slope
2008,opilio,NA,20.33826693,2.16806654,58.44269239,1.88E-06,,,,,ebs_race_slope
2010,opilio,NA,210.6666432,19.23114543,444.6255232,1.88E-06,,,,,ebs_race_slope
2012,opilio,NA,656.9118666,94.81706075,758.5396386,1.88E-06,,,,,ebs_race_slope
2016,opilio,NA,5.021471634,0.94896894,12.81261849,1.88E-06,,,,,ebs_race_slope
2002,oth_flatfish,NA,1039.681774,96.9508253,8282.541028,1.88E-06,,,,,ebs_race_slope
2004,oth_flatfish,NA,1316.581903,94.28238836,12985.67964,1.88E-06,,,,,ebs_race_slope
2008,oth_flatfish,NA,1552.220347,116.3438338,12371.46501,1.88E-06,,,,,ebs_race_slope
2010,oth_flatfish,NA,1292.820111,96.36112167,12064.2456,1.88E-06,,,,,ebs_race_slope
2012,oth_flatfish,NA,1779.950258,140.7174235,14479.9455,1.88E-06,,,,,ebs_race_slope
2016,oth_flatfish,NA,1717.536016,143.1280013,13197.98144,1.88E-06,,,,,ebs_race_slope
2002,oth_forage,NA,12.42607732,1.541265202,39.97382717,1.88E-06,,,,,ebs_race_slope
2004,oth_forage,NA,10.32230498,0.872393997,31.95779619,1.88E-06,,,,,ebs_race_slope
2008,oth_forage,NA,17.19830136,1.783380774,39.32096814,1.88E-06,,,,,ebs_race_slope
2010,oth_forage,NA,104.7243099,10.03076967,204.7192583,1.88E-06,,,,,ebs_race_slope
2012,oth_forage,NA,30.84144938,3.131474735,91.94217718,1.88E-06,,,,,ebs_race_slope
2016,oth_forage,NA,17.45132821,2.116284397,29.12445095,1.88E-06,,,,,ebs_race_slope
2002,oth_rockfish,NA,1918.118475,181.2451597,16977.60828,1.88E-06,,,,,ebs_race_slope
2004,oth_rockfish,NA,1627.278477,108.2449541,18818.9416,1.88E-06,,,,,ebs_race_slope
2008,oth_rockfish,NA,3240.76105,233.2750848,26082.08579,1.88E-06,,,,,ebs_race_slope
2010,oth_rockfish,NA,3405.321826,248.3586196,29478.36611,1.88E-06,,,,,ebs_race_slope
2012,oth_rockfish,NA,3026.115263,235.5827537,29616.54784,1.88E-06,,,,,ebs_race_slope
2016,oth_rockfish,NA,4048.138713,314.196499,35972.44205,1.88E-06,,,,,ebs_race_slope
2002,oth_skate,NA,5572.558919,469.2941199,33382.16259,1.88E-06,,,,,ebs_race_slope
2004,oth_skate,NA,2804.487923,184.5217582,29913.74023,1.88E-06,,,,,ebs_race_slope
2008,oth_skate,NA,3256.672076,230.2814909,32118.24153,1.88E-06,,,,,ebs_race_slope
2010,oth_skate,NA,4550.767275,321.78784,33931.62802,1.88E-06,,,,,ebs_race_slope
2012,oth_skate,NA,3600.937431,261.9296563,40688.00104,1.88E-06,,,,,ebs_race_slope
2016,oth_skate,NA,5359.427577,405.1346439,40331.34679,1.88E-06,,,,,ebs_race_slope
2002,pac_ocean_perch,NA,38567.24103,4453.361398,72665.00668,1.88E-06,,,,,ebs_race_slope
2004,pac_ocean_perch,NA,42572.28456,3650.543284,112272.6952,1.88E-06,,,,,ebs_race_slope
2008,pac_ocean_perch,NA,43709.62459,4058.33676,107885.5803,1.88E-06,,,,,ebs_race_slope
2010,pac_ocean_perch,NA,78193.64089,6938.563624,203420.9619,1.88E-06,,,,,ebs_race_slope
2012,pac_ocean_perch,NA,75225.2814,6984.492034,231045.6216,1.88E-06,,,,,ebs_race_slope
2016,pac_ocean_perch,NA,244340.6737,26196.0699,357368.3626,1.88E-06,,,,,ebs_race_slope
2002,pandalid,NA,149.8567171,13.19414824,1260.111053,1.88E-06,,,,,ebs_race_slope
2004,pandalid,NA,86.45065108,5.882221752,896.9469716,1.88E-06,,,,,ebs_race_slope
2008,pandalid,NA,152.3786863,11.3576367,783.6583559,1.88E-06,,,,,ebs_race_slope
2010,pandalid,NA,121.8647793,8.983990723,1126.802224,1.88E-06,,,,,ebs_race_slope
2012,pandalid,NA,143.4914018,12.2592978,1002.371774,1.88E-06,,,,,ebs_race_slope
2016,pandalid,NA,127.1570925,11.28336738,1052.420377,1.88E-06,,,,,ebs_race_slope
2002,pcod_adu,NA,1896.208831,273.6941697,7510.984112,1.88E-06,,,,,ebs_race_slope
2004,pcod_adu,NA,943.1430893,107.4811301,5755.807796,1.88E-06,,,,,ebs_race_slope
2008,pcod_adu,NA,415.238731,52.31516271,3526.550427,1.88E-06,,,,,ebs_race_slope
2010,pcod_adu,NA,1478.27661,174.2165692,6828.986252,1.88E-06,,,,,ebs_race_slope
2012,pcod_adu,NA,832.0606434,104.8297875,5497.593997,1.88E-06,,,,,ebs_race_slope
2016,pcod_adu,NA,1428.019179,194.3287962,5805.768228,1.88E-06,,,,,ebs_race_slope
2002,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2004,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2008,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2010,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2012,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2016,pel_zooplankton,NA,0,0,0,1.88E-06,,,,,ebs_race_slope
2002,pollock_adu,NA,4042.271436,423.7451852,19288.98729,1.88E-06,,,,,ebs_race_slope
2004,pollock_adu,NA,20508.2785,1591.751114,62463.13079,1.88E-06,,,,,ebs_race_slope
2008,pollock_adu,NA,5452.359787,501.9304028,26317.45937,1.88E-06,,,,,ebs_race_slope
2010,pollock_adu,NA,4708.877931,422.8697215,14350.15405,1.88E-06,,,,,ebs_race_slope
2012,pollock_adu,NA,6231.39146,534.3374094,38410.53528,1.88E-06,,,,,ebs_race_slope
2016,pollock_adu,NA,17426.91708,1467.611169,80946.54956,1.88E-06,,,,,ebs_race_slope
2002,rougheye_rock,NA,92.61475241,11.31469284,553.3331831,1.88E-06,,,,,ebs_race_slope
2004,rougheye_rock,NA,94.97218645,8.266267799,646.3428846,1.88E-06,,,,,ebs_race_slope
2008,rougheye_rock,NA,189.7198189,18.25579808,829.1648918,1.88E-06,,,,,ebs_race_slope
2010,rougheye_rock,NA,227.3287802,21.01655316,998.8651599,1.88E-06,,,,,ebs_race_slope
2012,rougheye_rock,NA,749.6733339,71.15584391,1593.805719,1.88E-06,,,,,ebs_race_slope
2016,rougheye_rock,NA,110.8611979,14.94852088,458.2722467,1.88E-06,,,,,ebs_race_slope
2002,sablefish_adu,NA,1741.160201,160.2867887,15088.32052,1.88E-06,,,,,ebs_race_slope
2004,sablefish_adu,NA,1049.162887,72.92186151,10699.72358,1.88E-06,,,,,ebs_race_slope
2008,sablefish_adu,NA,1362.249589,108.3747583,12367.2848,1.88E-06,,,,,ebs_race_slope
2010,sablefish_adu,NA,1281.735939,111.5607939,9671.853016,1.88E-06,,,,,ebs_race_slope
2012,sablefish_adu,NA,1186.648965,108.3257343,8397.534552,1.88E-06,,,,,ebs_race_slope
2016,sablefish_adu,NA,890.1960803,74.70359558,4925.118155,1.88E-06,,,,,ebs_race_slope
2002,salmon_returning,NA,23.74388987,3.903471448,41.98792325,1.88E-06,,,,,ebs_race_slope
2004,salmon_returning,NA,8.757875657,1.826143311,18.22373283,1.88E-06,,,,,ebs_race_slope
2008,salmon_returning,NA,10.70902402,1.893105877,18.10576934,1.88E-06,,,,,ebs_race_slope
2010,salmon_returning,NA,28.53038697,3.272659832,49.44457358,1.88E-06,,,,,ebs_race_slope
2016,salmon_returning,NA,50.26043327,5.654740537,110.7070317,1.88E-06,,,,,ebs_race_slope
2002,shallow_demersals,NA,994.2313607,83.72938504,7810.737316,1.88E-06,,,,,ebs_race_slope
2004,shallow_demersals,NA,1554.304337,102.2657173,8801.469153,1.88E-06,,,,,ebs_race_slope
2008,shallow_demersals,NA,698.2269993,49.3721046,4398.94794,1.88E-06,,,,,ebs_race_slope
2010,shallow_demersals,NA,1090.637065,77.11968641,7719.607706,1.88E-06,,,,,ebs_race_slope
2012,shallow_demersals,NA,1501.008511,109.1823035,6281.487506,1.88E-06,,,,,ebs_race_slope
2016,shallow_demersals,NA,412.3497308,31.17070974,5693.728762,1.88E-06,,,,,ebs_race_slope
2002,sharks,NA,19991.85818,2720.547309,25424.62382,1.88E-06,,,,,ebs_race_slope
2004,sharks,NA,674.9725402,52.23094329,2281.942192,1.88E-06,,,,,ebs_race_slope
2008,sharks,NA,454.3528212,42.55404058,1967.83912,1.88E-06,,,,,ebs_race_slope
2010,sharks,NA,208.5631139,18.43454902,833.0094552,1.88E-06,,,,,ebs_race_slope
2012,sharks,NA,330.4053605,33.72185589,1305.150923,1.88E-06,,,,,ebs_race_slope
2016,sharks,NA,112.5320488,21.26655827,251.1691372,1.88E-06,,,,,ebs_race_slope
2002,shortraker_rock,NA,1882.353734,224.9843035,4850.774908,1.88E-06,,,,,ebs_race_slope
2004,shortraker_rock,NA,495.853909,38.25595962,2569.510512,1.88E-06,,,,,ebs_race_slope
2008,shortraker_rock,NA,1992.952234,181.1774758,7308.114252,1.88E-06,,,,,ebs_race_slope
2010,shortraker_rock,NA,1081.771139,91.42634807,4365.468583,1.88E-06,,,,,ebs_race_slope
2012,shortraker_rock,NA,4868.334057,496.872264,9283.95501,1.88E-06,,,,,ebs_race_slope
2016,shortraker_rock,NA,1549.590007,189.3125501,6258.041092,1.88E-06,,,,,ebs_race_slope
2002,snails_sea_stars,NA,841.1557531,70.83809334,8213.125898,1.88E-06,,,,,ebs_race_slope
2004,snails_sea_stars,NA,717.682649,47.22005153,9612.170744,1.88E-06,,,,,ebs_race_slope
2008,snails_sea_stars,NA,659.5789499,46.63927482,7379.705778,1.88E-06,,,,,ebs_race_slope
2010,snails_sea_stars,NA,652.8421304,46.16290974,9442.661853,1.88E-06,,,,,ebs_race_slope
2012,snails_sea_stars,NA,741.7741004,53.95612641,9664.948608,1.88E-06,,,,,ebs_race_slope
2016,snails_sea_stars,NA,2528.468886,191.134282,14662.45489,1.88E-06,,,,,ebs_race_slope
2002,squids,NA,133.5100933,11.62056204,1268.519454,1.88E-06,,,,,ebs_race_slope
2004,squids,NA,215.3553454,14.2936363,1641.621533,1.88E-06,,,,,ebs_race_slope
2008,squids,NA,160.2832122,11.5976862,1784.391128,1.88E-06,,,,,ebs_race_slope
2010,squids,NA,183.8675674,13.37439755,1923.120236,1.88E-06,,,,,ebs_race_slope
2012,squids,NA,110.2498076,8.609063603,1344.966114,1.88E-06,,,,,ebs_race_slope
2016,squids,NA,225.7077632,17.06190315,1218.665139,1.88E-06,,,,,ebs_race_slope
2002,structural_epifauna,NA,6526.991002,549.6718012,14747.27467,1.88E-06,,,,,ebs_race_slope
2004,structural_epifauna,NA,1645.860875,108.2896952,11882.22184,1.88E-06,,,,,ebs_race_slope
2008,structural_epifauna,NA,4388.017848,310.2797176,16349.61652,1.88E-06,,,,,ebs_race_slope
2010,structural_epifauna,NA,7275.100458,514.4272868,20226.13646,1.88E-06,,,,,ebs_race_slope
2012,structural_epifauna,NA,3099.663086,225.467313,13914.3718,1.88E-06,,,,,ebs_race_slope
2016,structural_epifauna,NA,5638.676048,426.2438442,18962.09624,1.88E-06,,,,,ebs_race_slope
