"","arrowtooth_flounder_juvenile","arrowtooth_flounder_adult","atka_mackerel","flathead_sole_adult","octopus","pacific_cod_juvenile","pacific_cod_adult","pacific_ocean_perch_adult","walleye_pollock_juvenile","walleye_pollock_adult","sablefish_adult","pacific_sleeper_shark","pacific_herring_adult","pacific_halibut_juvenile","pacific_halibut_adult","squid","pacific_capelin","pacific_sandlance"
"12",0.989069446323466,0.976049833596227,0.953073701998731,0.987641070883655,0.98184983083601,0.986571464838594,0.98614345653966,0.973962336320573,0.970077286798677,0.984971764980658,0.986876147169973,0.962907785196095,0.976704364400411,0.98761244863297,0.987796170740856,1.00032196360587,0.974172024907347,1.00453130814813
"13",1.0023104296751,0.989116519302724,0.941280888759777,0.97542053990937,0.971086193841003,0.988958186406622,0.988529142666593,0.961911058533853,0.960156668410911,0.974898826323013,0.991278969228431,0.952337570477536,0.965852564932326,0.990873943660046,0.991058272492504,0.99383345914853,0.962118152548626,0.994444856152109
"14",1.01761969014335,1.00422425636615,0.928473152837975,0.962148275660681,0.959369151559926,0.993266162167912,0.99283524948129,0.948822613878194,0.951762371662656,0.966375644308119,0.996735614389878,0.940831367605732,0.954042468806814,0.996026185955084,0.996211473241251,0.986709244567599,0.9490268900248,0.983447732754192
"15",1.02604347158299,1.01253715138376,0.921746362931504,0.955177509419934,0.953203632410025,0.996225360951687,0.995793164463858,0.941948392084534,0.948260332265005,0.962819834916973,0.999872127963215,0.934776914849058,0.947829239918182,0.999376257573231,0.999562168061567,0.982933262576302,0.942151188250037,0.977653561522848
"16",1.01933768538961,1.00591963678707,0.927084081844718,0.9607088239578,0.958096643051749,0.993838405777444,0.993407244832056,0.947403098444004,0.950990079916037,0.965591494864462,0.997368315849978,0.939581775209973,0.952760041650849,0.996682309759251,0.996867719101847,0.985931495115282,0.94760706897696,0.982252295828868
"17",1.00418444399906,0.990965865044685,0.939668769375295,0.973749949993876,0.969612927247682,0.989403272502218,0.988974035668683,0.960263606129234,0.958969040414468,0.973692963594635,0.991927765000458,0.950890797719723,0.96436742890172,0.991431878031796,0.991616310654844,0.992941274146258,0.960470345456814,0.993063113026625
"18",0.984646554529862,0.971685162525648,0.957185989333058,0.991902508229097,0.985597737657024,0.986104180587732,0.985676375012619,0.978164753165528,0.974074225690478,0.989030072507648,0.985485657542895,0.966588399491598,0.980483557321922,0.986822402409606,0.987005977547941,1.00256943811247,0.978375346508899,1.00803996873748
"19",0.974127557748386,0.961304632527149,0.967370935462293,1.00245685578991,0.994868196292655,0.985777405544344,0.985349741735374,0.988572924020023,0.985268838921098,1.00039656680876,0.982373162250763,0.975692534211757,0.989832679893199,0.98566640170593,0.985849761797476,1.00810384562894,0.988785758183758,1.01671120811585
"20",0.963868985797917,0.951181099258167,0.97794083266799,1.01341011635462,1.00447117444825,0.986715291686439,0.98628722099052,0.999374482971382,0.998996946541197,1.01433545454114,0.979653975977695,0.985123405949959,0.999519028990519,0.985714188853454,0.985897557834676,1.01380174495663,0.999589642649715,1.02568257455314
"21",0.965275755220618,0.952569350675739,0.976449454677167,1.01186464704532,1.00311731873459,0.98650291918494,0.986074940623445,0.997850418264494,0.996921521493007,1.01222816360606,0.980005582598934,0.983793803147012,0.998153304625988,0.985628437001277,0.985811790030381,1.01300049803466,0.99806524982031,1.0244184245691
"22",0.970791921051884,0.958012904474423,0.970732807285484,1.0059406605373,0.997924489786131,0.985933106373344,0.985505375016051,0.992008478404178,0.989391990489668,1.00458302487045,0.981451180760976,0.97869403217719,0.992915301142021,0.985541279739323,0.985724616554864,1.00992102967626,0.992222052223357,1.01956766897477
"23",0.980082840433645,0.96718152286642,0.961531230790731,0.996405348793792,0.989554912149729,0.9858190209747,0.985391339111538,0.98260522981819,0.97861857151012,0.993644191798521,0.984099539878864,0.970474555680654,0.9844740890101,0.986188090324177,0.986371547463642,1.00493607043823,0.98281677917109,1.01174264656548
"24",0.997905656549726,0.984769728395345,0.945123301292758,0.979402314268364,0.974595862497455,0.988011791873399,0.987583158711547,0.96583768569803,0.963146960981809,0.977935031573305,0.989777673575334,0.955784143394144,0.969390702523052,0.989651672434188,0.989835773891783,0.995954833637317,0.966045625093439,0.997735353419088
"25",1.01420925859855,1.00085871802689,0.9312579872969,0.965034114270516,0.961919271572093,0.99218028523107,0.991749843634842,0.951668483898731,0.953389770398934,0.96802802997616,0.995490955670283,0.943335574370603,0.956612577329197,0.994767387004445,0.994952440120623,0.988265434040845,0.951873372745069,0.985842736332124
"26",1.03261878993867,1.01902591555573,0.916635166551737,0.949880933241804,0.948513461867463,0.998787855243359,0.998354547058241,0.936725172980921,0.945988867723301,0.960513494515873,1.00237585493049,0.930171291435838,0.943103368512843,1.00220878342079,1.00239522083405,0.980047661887158,0.936926844616869,0.973242333922834
"27",1.03007621733588,1.01651681209987,0.918597775500405,0.951914724752075,0.950314964954185,0.997772103756296,0.997339236238764,0.938730796672897,0.946822369651063,0.961359793956212,1.00140232988197,0.931940313851054,0.944918523293061,1.00109220532728,1.0012784350274,0.981157397532906,0.938932900108291,0.974937060678396
"28",1.01958380644661,1.00616251803027,0.926885822112801,0.96050337347319,0.957914992151543,0.993921736374836,0.993490539277797,0.947200493428997,0.950881967227039,0.965481722223098,0.997459260664078,0.939403395886279,0.952576977892654,0.996777481039587,0.996962908086565,0.985820404828147,0.947404420342237,0.982081628831726
"29",1.00371486859747,0.990502470897503,0.940071486682589,0.974167273598341,0.969981000147259,0.98928943915215,0.988860251703398,0.96067514984161,0.959262061966033,0.973990484172377,0.991764650584826,0.951252251103835,0.964738462684695,0.991290020354851,0.991474426588609,0.99316426731812,0.960881977772226,0.99340834688882
"30",0.987069963765395,0.974076671220887,0.954921167627255,0.989555542899775,0.983533944865508,0.986337916254251,0.985910009276646,0.975850293082003,0.971837120195813,0.986758618699262,0.986242060689293,0.964561657854175,0.978402499624901,0.987234892105784,0.987418543978142,1.00133259436292,0.976060388135197,1.0061081345784
"31",0.977086550002049,0.964224674095045,0.964444318161394,0.999424091965811,0.992206096459001,0.985749000889837,0.985321349403772,0.985582163685411,0.981856399262992,0.996931732863393,0.98321865404563,0.97307817789763,0.987147806296616,0.985879971093028,0.986063370914144,1.00651809753963,0.985794353955348,1.014222251861
"32",0.970171996105462,0.957401139908196,0.971365251786401,1.00659604339263,0.998499243078706,0.985977185577992,0.985549435097639,0.992654784269523,0.990192469310032,1.00539579416961,0.981283656439587,0.979258482960584,0.993495027122147,0.985532240056274,0.985715575190195,1.01026236499577,0.992868497234701,1.02010471799945
"33",0.970998950326723,0.958217208520015,0.97052214115581,1.00572235368288,0.997733026103036,0.985919466061052,0.985491740621392,0.991793195078859,0.989127115132138,1.00431408264084,0.981507400268274,0.978506000646718,0.992722182456749,0.98554531456524,0.985728652131366,1.00980729529098,0.992006722548754,1.01938875672684
"34",0.974969160288473,0.962135156634693,0.96653335161365,1.00158889331493,0.994106458820193,0.985759124877745,0.985331468999549,0.987716982742472,0.984275619871276,0.999388097964241,0.982611076734342,0.974944456677786,0.989064410804874,0.985717631317287,0.985901000938899,1.00765037956232,0.987929632626887,1.0159991016022
"35",0.984646554529862,0.971685162525648,0.957185989333058,0.991902508229097,0.985597737657024,0.986104180587732,0.985676375012619,0.978164753165528,0.974074225690478,0.989030072507648,0.985485657542895,0.966588399491598,0.980483557321922,0.986822402409606,0.987005977547941,1.00256943811247,0.978375346508899,1.00803996873748
"36",0.997675628606856,0.984542728424619,0.945326076768917,0.979612444280348,0.974781008167204,0.987966348739169,0.987537735292096,0.966044905429404,0.963311119694167,0.97810171076356,0.989700221890746,0.955965961304939,0.969577357533224,0.989591410315937,0.989775500563179,0.996066587200428,0.966252889438051,0.997908892785809
"37",1.00749140731096,0.994229297154828,0.936855481924901,0.97083462642091,0.967040876826654,0.990247491176924,0.989817888092578,0.95738865950949,0.95698909585517,0.971682619147162,0.993086482144718,0.948365011910474,0.961774772378482,0.992468702061162,0.992653327560977,0.991381250191371,0.957594779877311,0.990650160572743
"38",1.01688601015658,1.00350023417372,0.929069145981156,0.962765885091028,0.959915027727499,0.993026870368228,0.992596061494538,0.94943166947688,0.952101730979712,0.966720214117176,0.996466562869093,0.941367414410623,0.954592611209925,0.995750415491459,0.995935651477007,0.987042632432875,0.949636076749715,0.983960479234221
"39",1.03312933697463,1.0195297420073,0.916243119596862,0.949474666996561,0.948153512960127,0.998995487855998,0.998562089592782,0.936324533484398,0.945828063656796,0.960350221478398,1.00257212341427,0.929817833217648,0.94274070110652,1.00243612096257,1.00262260066665,0.979825724386158,0.936526118864926,0.972903664374341
"40",1.02906394155551,1.01551786140874,0.919383940974885,0.952729403941606,0.951036399542397,0.997376320344459,0.99694362453125,0.939534192633413,0.947169692740613,0.9617124498128,1.00101659383309,0.932648743236027,0.945645446278738,1.00065502447442,1.00084117284731,0.981601323521989,0.939736469035417,0.975615606951245
"41",1.01299953909037,0.999664922657867,0.932254778179981,0.966067058116462,0.96283171795681,0.991811601313399,0.99138131966481,0.952687121571004,0.953998301377335,0.968645904283701,0.995053216964335,0.944231596261563,0.957532211660905,0.994335302509844,0.994520275246847,0.988821467755869,0.952892229724276,0.986699467189326
"42",0.99356614349365,0.980487338506529,0.948985608799296,0.983404705178784,0.978121173455695,0.987224294462558,0.986796002943901,0.969784643876361,0.966385700109886,0.981223498006552,0.988333313903313,0.959246103879337,0.972944880997399,0.988577677863237,0.988761579529358,0.998080074297747,0.96999343302956,1.00103891489625
"43",0.98137830787464,0.968459937425592,0.960286794602235,0.995115777706818,0.988421932942475,0.985878653714613,0.985450945980738,0.981333519167684,0.977282658289657,0.992287767088318,0.984487717503704,0.96936190644157,0.983331525464501,0.986348495096476,0.986531982075482,1.00425913302443,0.981544794728467,1.01068272936065
"44",0.973707907255615,0.960890506102397,0.967790155110772,1.00289128026484,0.995249411111442,0.985789620283925,0.985361951175784,0.989001331757439,0.985771005736603,1.00090644384775,0.982255310117191,0.976066913295931,0.990217168020708,0.985643753120296,0.985827108998604,1.00833070036171,0.989214258154939,1.0170675586929
"45",0.970171996105462,0.957401139908196,0.971365251786401,1.00659604339263,0.998499243078706,0.985977185577992,0.985549435097639,0.992654784269523,0.990192469310032,1.00539579416961,0.981283656439587,0.979258482960584,0.993495027122147,0.985532240056274,0.985715575190195,1.01026236499577,0.992868497234701,1.02010471799945
"46",0.967709796788133,0.954971351744289,0.973901809143889,1.00922460005058,1.00080376680138,0.986201278027007,0.985773430327719,0.995246935668652,0.993483612804166,1.00873746958077,0.980630709979426,0.981521704517751,0.995819557684152,0.985542527063453,0.98572586411103,1.01162973821463,0.995461206709378,1.02225766941288
"47",0.988178938005768,0.975171047482131,0.953894186792255,0.988491314131811,0.982597839216549,0.986462999412812,0.986035038169873,0.974800803780897,0.97085171308417,0.985758081736704,0.986592653779519,0.963642360976825,0.977458592867113,0.987440234587974,0.98762392465948,1.00077098948744,0.975010672884976,1.00523170807098
"48",1.01107310316973,0.997763845370765,0.933852111629102,0.967722325820251,0.964293528186057,0.991242870403368,0.990812835489616,0.954319463975088,0.955002508546959,0.969665529958615,0.994360351251187,0.94566709700659,0.959005576848934,0.99366336183612,0.993848209574337,0.98971143036709,0.954524923562455,0.988071783050363
"49",1.01884596275756,1.00543438694443,0.927480735017839,0.961119863485854,0.958460046397661,0.993672928473514,0.993241839317816,0.947808445113828,0.951207959821178,0.965812720077794,0.997186844447549,0.939938633796062,0.953126273777665,0.996493044144695,0.996678418278868,0.986153687932496,0.94801250291563,0.98259371165322
"50",1.02679628452675,1.01328005467656,0.92115519977911,0.954564905161027,0.952661407165841,0.996507959629787,0.996075640541026,0.94134427233614,0.947980761004529,0.962535971144863,1.00015644219617,0.934244461429746,0.947282861001387,0.999691313478164,0.999877282575253,0.98260025144336,0.941546938438075,0.977143742378666
"51",1.03646434925859,1.02282085386694,0.913698597857861,0.946837857094113,0.945816634766299,1.00038120685705,0.999947207421739,0.933724243147419,0.944829872253353,0.95933670393519,1.00386043274895,0.927523101488852,0.940386248369932,1.00394614164995,1.00413290225792,0.978383159121268,0.933925268700133,0.97070448878912
"52",1.03185423845593,1.01827142824418,0.917223532132288,0.95049063846274,0.949053603568717,0.998479200973394,0.998046026693009,0.937326433842743,0.946233739950039,0.960762126488446,1.00208242635906,0.930701693726854,0.943647595351496,1.00187028314622,1.00205665758946,0.980380573076031,0.937528234926757,0.973750509220899
"53",1.01396696476275,1.00061961362528,0.93145725144253,0.965240605598276,0.962101688731457,0.992105738303919,0.991675329048687,0.95187211534131,0.95351031260373,0.968150422974975,0.99540312041709,0.9435147077819,0.956796429998431,0.994680228505483,0.994865265407869,0.988376629481075,0.952077048028347,0.98601402378224
"54",0.994019842182416,0.980935064933949,0.948578086202745,0.982982402000317,0.977749327314666,0.987299587658034,0.986871263474625,0.969368189556608,0.966032710155669,0.980865088276774,0.988482625006398,0.958880938636521,0.9725699771741,0.988683611622855,0.988867532995465,0.997856166170459,0.969576889049546,1.00069053375995
"55",0.980513909028047,0.967606917090657,0.961116153517625,0.995975216935521,0.989177039282267,0.985836939132963,0.985409249496294,0.982181055245101,0.978169871091877,0.993188602074982,0.984228227632234,0.970103463000927,0.984093016551936,0.986239686406162,0.986423153143866,1.00471035502578,0.982392513275612,1.01138915894005
"56",0.972662144819447,0.95985850955696,0.968839462904552,1.00397864577599,0.996203467370739,0.985829174852192,0.985401488583933,0.990073637360045,0.987042808661358,1.00219777391861,0.981963920710826,0.977003863229445,0.991179429537334,0.985595842608605,0.985779189574288,1.00889819852093,0.990286794618881,1.01795931140266
"57",0.962870085098824,0.950195347585468,0.979008518548036,1.01451652651338,1.00544018766326,0.986883630592273,0.986455486865204,1.00046556945505,1.00051176205811,1.01587352839733,0.979408788728421,0.986075062537656,1.00049656009814,0.985791774645258,0.985975158059496,1.0143748286821,1.00068096403813,1.02658724999082
"58",0.958729093746767,0.946108866160808,0.983515387842095,1.01918685705191,1.00952852790501,0.987744919597645,0.987316402214075,1.00507121636139,1.00717907207524,1.02264320768435,0.97843417330012,0.990090194280704,1.00462104839619,0.98626962462477,0.986453096931777,1.01678906987332,1.00528760251423,1.03040294344166
"59",0.968527411652354,0.955778203937666,0.973055074004242,1.00834715437317,1.00003460310325,0.986118037564736,0.985690225977995,0.994381642530119,0.992370524256268,1.00760729077284,0.980845292810873,0.980766324753898,0.99504370429343,0.985530782546882,0.985714117409667,1.01117357982318,0.994595727278122,1.02153916479949
"60",0.990186732386732,0.977152412267708,0.952049455578679,0.986579675706107,0.980915901955689,0.986717477405792,0.986289405761633,0.972915641364926,0.969126408668714,0.984006287154616,0.987234262367416,0.961990629285537,0.975762686278603,0.987837563040873,0.988021327026008,0.999760994653455,0.973125104604191,1.00365672218437
"61",1.00512573422661,0.991894764601114,0.938863953936817,0.972915944418174,0.968877263649411,0.989636037222178,0.98920669940738,0.959441151451151,0.958390690238252,0.973105733482564,0.992255814643881,0.950168365360413,0.963625856441145,0.991720312355122,0.991904798634604,0.992495390286888,0.959647713708887,0.992373044169817
"62",1.02155899842231,1.00811170957224,0.925301334997701,0.958861418031679,0.956462991028681,0.994602529309321,0.994171036861124,0.945581278913628,0.950036750781668,0.964623528401516,0.998191813174006,0.937977548318328,0.951113710585144,0.997551708466487,0.9977372795403,0.984931820532929,0.945784857219134,0.980717263046781
"63",1.02504211642324,1.01154897755969,0.922535166065712,0.955994921935411,0.953927038488518,0.995853924974609,0.995421889628355,0.942754483514692,0.94864034842323,0.96320568580863,0.999494924628379,0.935487284956069,0.948558198256259,0.998961025163967,0.999146858408062,0.983377309554062,0.942957453227124,0.978333669381397
"64",1.01566668968167,1.00229696422026,0.93006338124894,0.963796180631159,0.960825518178219,0.99263603690725,0.992205397590424,0.95044769552212,0.952678632106491,0.967305972931238,0.996020971051624,0.942261511520811,0.955510232647282,0.995298083569056,0.99548323540887,0.987598374650373,0.95065232153962,0.984815620977306
"65",0.998135865263096,0.984996906756998,0.944920580917434,0.979192241355687,0.974410760149826,0.988057675116684,0.987629022049119,0.965630522275142,0.962983490285311,0.977769050962642,0.989855282964647,0.955602368099981,0.969204091938973,0.989712345231392,0.989896457975736,0.995843090779234,0.965838417069438,0.997561850233795
"66",0.981811636412078,0.968887561844111,0.959872510413103,0.994686467697166,0.988044697217571,0.985902438685802,0.985474720633197,0.980910155060689,0.97684410743021,0.991842482758974,0.984618515503533,0.968991440349368,0.982951104559024,0.986405694390685,0.986589192010277,1.00403362494748,0.981121339473572,1.01032978531288
"67",0.96955381797108,0.956791099159856,0.971998369267904,1.00725212363713,0.999074543081744,0.98602601963513,0.9855982479689,0.993301777865251,0.991001789509121,1.00621754059722,0.98111783941942,0.979823471318337,0.994075311372156,0.985527818139075,0.985711152450402,1.01060390071605,0.993515630124494,1.02064223853933
"68",0.963069468665246,0.950392106566904,0.978794818859921,1.01429507607532,1.00524625219094,0.986848846465051,0.986420717828521,1.00024718608441,1.00020661594649,1.01556369710015,0.979457426574222,0.985884600621125,1.00030091834657,0.985775160505382,0.985958540828949,1.01426016016736,1.00046253365079,1.02640619965716
"69",0.956595354890084,0.944003214769246,0.985891141463997,1.02164877772643,1.01168234789332,0.988297620515587,0.987868863351536,1.00749903966956,1.0108761562647,1.02639705656725,0.977959918897842,0.992205459790397,1.00679404826348,0.986620425371354,0.986803962936603,1.01805861775656,1.00771594851903,1.0324123516951
"70",0.959707038005138,0.947073937252831,0.982438956636786,1.01807138438058,1.00855235518923,0.987516980731623,0.987088562235695,1.00397119288009,1.00554590331508,1.02098496340001,0.978658052677099,0.989131498558147,1.00363621375617,0.986133261701321,0.986316708641207,1.01621315101997,1.00418734220409,1.0294920463813
"71",0.970791921051884,0.958012904474423,0.970732807285484,1.0059406605373,0.997924489786131,0.985933106373344,0.985505375016051,0.992008478404178,0.989391990489668,1.00458302487045,0.981451180760976,0.97869403217719,0.992915301142021,0.985541279739323,0.985724616554864,1.00992102967626,0.992222052223357,1.01956766897477
"72",0.993113175026247,0.980040332688206,0.949393362002981,0.983827247328356,0.978493201998717,0.987150806547091,0.986722546909994,0.970201333857492,0.966741582860011,0.981584844947964,0.988184650764619,0.959611448539445,0.973319971724776,0.988473438202785,0.988657320477564,0.998304031461857,0.97041021272169,1.00138744928365
"73",1.01396696476275,1.00061961362528,0.93145725144253,0.965240605598276,0.962101688731457,0.992105738303919,0.991675329048687,0.95187211534131,0.95351031260373,0.968150422974975,0.99540312041709,0.9435147077819,0.956796429998431,0.994680228505483,0.994865265407869,0.988376629481075,0.952077048028347,0.98601402378224
"74",1.01958380644661,1.00616251803027,0.926885822112801,0.96050337347319,0.957914992151543,0.993921736374836,0.993490539277797,0.947200493428997,0.950881967227039,0.965481722223098,0.997459260664078,0.939403395886279,0.952576977892654,0.996777481039587,0.996962908086565,0.985820404828147,0.947404420342237,0.982081628831726
"75",1.02404350328208,1.01056350965965,0.923324644244543,0.956813033978945,0.954650951636535,0.995488641730649,0.995056764856707,0.94356126478451,0.949028725025389,0.963600025509716,0.99911988306336,0.936198154184514,0.949287679738013,0.998551354197111,0.998737111231542,0.983821397053245,0.94376440819239,0.979014181068352
"76",1.02032320764636,1.00689218612452,0.926291309079874,0.959887297835742,0.957370241405262,0.994174090609012,0.993742784032113,0.946592950380323,0.950560922760999,0.965155748469608,0.997732929306465,0.938868456676393,0.95202799469314,0.997065142736093,0.997250623295776,0.985487157640431,0.946796746492979,0.98156979042758
"77",1.00207698267816,0.988886145284643,0.941482639388437,0.975629607903297,0.971270536144295,0.98890447767319,0.988475457233838,0.96211723095602,0.960308053256576,0.975052535517791,0.991198558591496,0.952518598072926,0.966038395782715,0.990805988875906,0.990990305066972,0.993945022891292,0.96232436935855,0.994617726577587
"78",0.983116128265104,0.970174882022493,0.958631223777056,0.993400160394878,0.986914246422413,0.985985436312272,0.98555768225247,0.979641662991761,0.975548449423209,0.99052693133711,0.98501509722548,0.967881277660285,0.981811126855331,0.986588393073347,0.986771924679739,1.00335750354395,0.979852574305471,1.00927202367709
"79",0.967302162090209,0.954569082944503,0.974325637935819,1.00966380083963,1.00118872414019,0.986246125823124,0.985818258667334,0.995680053568687,0.994046258844028,1.00930875443661,0.980524576474829,0.981899763604067,0.99620786770153,0.985551545956928,0.985734884682258,1.01185795808351,0.995894417857248,1.02261724624334
"80",0.955441828514771,0.942864872834957,0.987191495224901,1.02299629448013,1.01286084522747,0.988629165085593,0.988200264086217,1.00882789344483,1.01295456010677,1.02850737203234,0.977711951825509,0.993362865271725,1.0079830798812,0.986841669087656,0.987025247810104,1.01875260623877,1.00904508838901,1.03351160657039
"81",0.947940480961495,0.935462269247982,0.995945423091783,1.03206772166855,1.02078740430872,0.991400487037344,0.990970383744129,1.01777368223255,1.02799980906532,1.04378362437115,0.976258119680568,1.00114763129186,1.01598121943743,0.988878466228298,0.989062423849032,1.02340850252581,1.0179928031545,1.04090107657186
"82",0.947208621664117,0.934740043778297,0.996829282059148,1.03298363763099,1.02158704503967,0.991732917091329,0.991302669578635,1.01867691284633,1.02962478037873,1.04543354534588,0.976132315514901,1.00193297456558,1.01678815141656,0.989137881384946,0.989321887263779,1.02387707779026,1.01889622822873,1.04164614080387
"83",0.958729093746767,0.946108866160808,0.983515387842095,1.01918685705191,1.00952852790501,0.987744919597645,0.987316402214075,1.00507121636139,1.00717907207524,1.02264320768435,0.97843417330012,0.990090194280704,1.00462104839619,0.98626962462477,0.986453096931777,1.01678906987332,1.00528760251423,1.03040294344166
"84",0.978580051945847,0.965698516330429,0.962986111718572,0.997912997315168,0.990879164992757,0.985771836657331,0.985344175264332,0.984091997551448,0.980216099878915,0.995266248472182,0.983654718354547,0.97177504971035,0.98580957851383,0.986022362381384,0.986205788691056,1.00572663533199,0.984303866997038,1.01298130366283
"85",1.00161062618978,0.988425927678511,0.941886299153954,0.976047908148338,0.971639344633294,0.988798350858258,0.988369376460333,0.962529737782593,0.960612795411711,0.975361956656181,0.991038198886809,0.952880775138469,0.966410184621955,0.990671277451154,0.990855568582322,0.994168178305683,0.962736964995511,0.994963570271844
"86",1.00254405572178,0.989347070013638,0.941079190800265,0.975211526494868,0.970901892682191,0.989012324630606,0.988583257403571,0.961704939935192,0.960005938828847,0.974745782452694,0.991359533436456,0.952156583360086,0.965666776310414,0.990942296996578,0.99112663854457,0.993721904611961,0.961911989573795,0.994272019867373
"87",1.00348034863147,0.990271038034386,0.94027292316223,0.974376016049266,0.970165097257232,0.989233161592021,0.988803998558392,0.960881001229514,0.959409540016739,0.974140226587622,0.99168332171568,0.951433037475182,0.964924041852865,0.991219683508694,0.991404076657933,0.99327577698179,0.96108787347877,0.993581014039791
"88",0.996757326389181,0.983636514275466,0.946137732311326,0.980453538046142,0.9755220264186,0.987788988816346,0.987360452314048,0.966874350126823,0.963974670586868,0.978775449756145,0.98939199664022,0.956693661423624,0.970324424208004,0.989354481816414,0.989538527988672,0.996513710113325,0.967082512710225,0.998603414268145
"89",0.985745314356494,0.972769458830557,0.956155585372943,0.990834732181477,0.984658899494386,0.986203322610501,0.985775474024202,0.97711176571425,0.973045442801752,0.987985493780283,0.985826923641362,0.965666415140585,0.979536853935619,0.987003162760917,0.987186771525471,1.00200700772478,0.977322132355373,1.00716122553901
"90",0.976449329923824,0.963595842061433,0.965070295809865,1.00007277342013,0.992775613729799,0.98574673109183,0.985319080590481,0.986221860963502,0.982572693938964,0.997659025462487,0.983034472616598,0.97363747993183,0.987722183240411,0.985826164005542,0.986009553817112,1.00685757843363,0.986434188956647,1.01475479964298
"91",0.964872834110147,0.952171733416112,0.976875163308973,1.01230579585481,1.00350380861495,0.986560838185777,0.986132834497047,0.998285457205088,0.99750916164686,1.01282482633323,0.979904135259196,0.984173369093751,0.998543178869275,0.985650233199864,0.985833590283639,1.0132293001281,0.998500382422328,1.02477932772629
"92",0.955058947288058,0.942487031664138,0.987625661620481,1.02344620781104,1.01325426557539,0.988744449206981,0.988315498193427,1.00927157551905,1.01365726283218,1.02922086399131,0.977630994135999,0.9937492450858,1.00838002315567,0.986920169887925,0.987103763213603,1.01898417824002,1.00948886598548,1.0338785378673
