Year,Group,Type,Stdev,SE,Value,Scale,CV,Species,Loc,n,Source
2022,large_copepods,,0.026,,0.26,1,,,,,spring_gak
1998,large_copepods,,0.001351431,,0.013514311,1,,,,,fall_gak
1999,large_copepods,,0.00222671,,0.022267099,1,,,,,fall_gak
2000,large_copepods,,0.001724908,,0.017249078,1,,,,,fall_gak
2001,large_copepods,,0.00131113,,0.013111298,1,,,,,fall_gak
2002,large_copepods,,0.00382192,,0.038219202,1,,,,,fall_gak
2003,large_copepods,,0.000948641,,0.009486405,1,,,,,fall_gak
2004,large_copepods,,0.001829043,,0.018290425,1,,,,,fall_gak
2005,large_copepods,,0.002058228,,0.020582277,1,,,,,fall_gak
2006,large_copepods,,0.002705604,,0.027056042,1,,,,,fall_gak
2007,large_copepods,,0.002813341,,0.028133409,1,,,,,fall_gak
2008,large_copepods,,0.002096461,,0.020964611,1,,,,,fall_gak
2009,large_copepods,,0.002429679,,0.02429679,1,,,,,fall_gak
2010,large_copepods,,0.00251818,,0.025181795,1,,,,,fall_gak
2011,large_copepods,,0.002307154,,0.023071544,1,,,,,fall_gak
2012,large_copepods,,0.002706384,,0.027063843,1,,,,,fall_gak
2013,large_copepods,,0.003063704,,0.030637044,1,,,,,fall_gak
2014,large_copepods,,0.002880354,,0.028803535,1,,,,,fall_gak
2015,large_copepods,,0.001529627,,0.015296271,1,,,,,fall_gak
2016,large_copepods,,0.001279811,,0.012798113,1,,,,,fall_gak
2017,large_copepods,,0.002879586,,0.028795864,1,,,,,fall_gak
2018,large_copepods,,0.001982475,,0.019824748,1,,,,,fall_gak
2019,large_copepods,,0.001124389,,0.011243889,1,,,,,fall_gak
2020,large_copepods,,0.00113,,0.0113,1,,,,,fall_gak
2021,large_copepods,,0.003,,0.03,1,,,,,fall_gak
1998,euphausiids,,0.000487072,,0.004870723,1,,,,,spring_gak
1999,euphausiids,,0.001329261,,0.013292609,1,,,,,spring_gak
2000,euphausiids,,0.00116955,,0.0116955,1,,,,,spring_gak
2001,euphausiids,,0.001951535,,0.019515354,1,,,,,spring_gak
2002,euphausiids,,0.004885265,,0.048852649,1,,,,,spring_gak
2003,euphausiids,,0.001192424,,0.011924239,1,,,,,spring_gak
2004,euphausiids,,0.000833443,,0.008334425,1,,,,,spring_gak
2005,euphausiids,,0.001588263,,0.015882634,1,,,,,spring_gak
2006,euphausiids,,0.001757682,,0.017576817,1,,,,,spring_gak
2007,euphausiids,,0.001167941,,0.01167941,1,,,,,spring_gak
2008,euphausiids,,0.001644263,,0.016442632,1,,,,,spring_gak
2009,euphausiids,,0.005787259,,0.05787259,1,,,,,spring_gak
2010,euphausiids,,0.001429455,,0.014294547,1,,,,,spring_gak
2011,euphausiids,,0.000316353,,0.003163531,1,,,,,spring_gak
2012,euphausiids,,0.0054681,,0.054680996,1,,,,,spring_gak
2013,euphausiids,,0.00152348,,0.015234798,1,,,,,spring_gak
2014,euphausiids,,0.004295415,,0.042954154,1,,,,,spring_gak
2015,euphausiids,,0.001055964,,0.010559637,1,,,,,spring_gak
2016,euphausiids,,0.000874082,,0.008740819,1,,,,,spring_gak
2017,euphausiids,,0.000536166,,0.005361659,1,,,,,spring_gak
2018,euphausiids,,0.003266684,,0.03266684,1,,,,,spring_gak
2019,euphausiids,,0.000695961,,0.006959605,1,,,,,spring_gak
2020,euphausiids,,0.011387648,,0.113876484,1,,,,,spring_gak
2021,euphausiids,,0.0031,,0.031,1,,,,,spring_gak
2022,euphausiids,,0.0027,,0.027,1,,,,,spring_gak
1998,euphausiids,,0.002484825,,0.024848254,1,,,,,fall_gak
1999,euphausiids,,0.002388706,,0.023887055,1,,,,,fall_gak
2000,euphausiids,,0.001871452,,0.018714521,1,,,,,fall_gak
2001,euphausiids,,0.003191943,,0.031919427,1,,,,,fall_gak
2002,euphausiids,,0.007942237,,0.07942237,1,,,,,fall_gak
2003,euphausiids,,0.00345377,,0.034537699,1,,,,,fall_gak
2004,euphausiids,,0.00574717,,0.057471696,1,,,,,fall_gak
2005,euphausiids,,0.002198109,,0.021981094,1,,,,,fall_gak
2006,euphausiids,,0.001429715,,0.014297151,1,,,,,fall_gak
2007,euphausiids,,0.003822722,,0.038227223,1,,,,,fall_gak
2008,euphausiids,,0.003277747,,0.032777466,1,,,,,fall_gak
2009,euphausiids,,0.006015478,,0.060154777,1,,,,,fall_gak
2010,euphausiids,,0.007801868,,0.07801868,1,,,,,fall_gak
2011,euphausiids,,0.002479731,,0.024797305,1,,,,,fall_gak
2012,euphausiids,,0.003399599,,0.033995993,1,,,,,fall_gak
2013,euphausiids,,0.003583665,,0.035836648,1,,,,,fall_gak
2014,euphausiids,,0.002322916,,0.023229158,1,,,,,fall_gak
2015,euphausiids,,0.00166076,,0.016607596,1,,,,,fall_gak
2016,euphausiids,,0.001703998,,0.017039984,1,,,,,fall_gak
2017,euphausiids,,0.003825126,,0.038251255,1,,,,,fall_gak
2018,euphausiids,,0.00971616,,0.097161595,1,,,,,fall_gak
2019,euphausiids,,0.005476271,,0.054762706,1,,,,,fall_gak
2020,euphausiids,,0.001819165,,0.018191647,1,,,,,fall_gak
2021,euphausiids,,0.0055,,0.055,1,,,,,fall_gak
