,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
17,Rockfish,3.74044299,1.00000000,1.01600003,1.01600003,0.17000000,3.44000006,0.96857470,0.04941861,,
18,"Baleen Whales",3.65478897,1.00000000,0.14900000,0.14900000,0.050000001,10.8999996,0.00000000,0.00458716,,
19,"Salmon Fry 0-12",3.51441789,1.00000000,0.071999997,0.071999997,3.91199994,62.7999992,0.96860433,0.06229299,,
20,"Nshore Demersal",3.34679794,1.00000000,4.19999981,4.19999981,1.00000000,4.23999977,0.77604079,0.23584910,,
21,Squid,3.25544906,1.00000000,3.00000000,3.00000000,3.00000000,15.0000000,0.93965858,0.20000000,,
22,Eulachon,3.24860501,1.00000000,1.00000000,1.00000000,2.00000000,18.0000000,0.91912472,0.11111110,,
23,"Sea otters",3.22530890,1.00000000,0.045000002,0.045000002,0.13000000,117.000000,0.00515812,0.00111111,,
24,"Deep  Epibent",3.16229892,1.00000000,30.0000000,30.0000000,3.00000000,10.00000000,0.96072382,0.30000001,,
25,Capelin,3.10578895,1.00000000,0.36700001,0.36700001,3.50000000,18.0000000,0.99925351,0.19444440,,
26,"Adult Herring",3.09911799,1.00000000,2.80999994,2.80999994,1.53999996,18.0000000,0.96170193,0.08555555,,
27,"Pollock 0",3.06900001,1.00000000,0.11000000,0.11000000,2.33999991,16.1800003,0.94474602,0.14462300,,
28,"Shal Lg Epibent",3.05510902,1.00000000,3.09999990,3.09999990,2.09999990,10.00000000,0.75035048,0.20999999,,
29,"Invert-eat Bird",3.06501508,1.00000000,0.0049999999,0.0049999999,0.20000000,450.500000,0.00000000,0.00044395,,
30,Sandlance,3.05581594,1.00000000,0.59500003,0.59500003,2.00000000,18.0000000,0.94593942,0.11111110,,
31,"Juv.  Herring",3.02500010,1.00000000,13.4060001,13.4060001,0.72899997,18.0000000,0.98470151,0.04050000,,
32,Jellies,2.95749998,1.00000000,6.38999987,6.38999987,5.00000000,29.4099998,0.00618600,0.17001019,,
33,"Deep sm infauna",2.25260401,1.00000000,49.4000015,49.4000015,3.00000000,23.0000000,0.91648561,0.13043480,,
34,"Near Omni-zoo",2.25000000,1.00000000,0.10800000,0.10800000,7.90000010,26.3330002,0.99411339,0.30000380,,
35,Omni-zooplankto,2.25000000,1.00000000,24.6350002,24.6350002,11.0600004,22.1299992,0.99912089,0.49977410,,
36,"Shal sm Infauna",2.17647099,1.00000000,51.5000000,51.5000000,3.79999995,23.0000000,0.94053298,0.16521740,,
37,Meiofauna,2.11111093,1.00000000,4.47488022,4.47488022,4.50000000,22.5000000,0.94999999,0.20000000,,
38,"Deep Lg Infauna",2.09999990,1.00000000,28.3500004,28.3500004,0.60000002,23.0000000,0.93090260,0.02608696,,
39,"Shal Sm Epibent",2.05263209,1.00000000,26.1000004,26.1000004,2.29999995,10.00000000,0.97656000,0.23000000,,
40,"Shal lg infauna",2.00000000,1.00000000,12.5000000,12.5000000,0.60000002,23.0000000,0.52029568,0.02608696,,
41,"Near Herbi-zoo",2.00000000,1.00000000,0.13600001,0.13600001,27.0000000,90.0000000,0.97773880,0.30000001,,
42,Herbi-Zooplankt,2.00000000,1.00000000,30.0000000,30.0000000,24.0000000,50.0000000,0.97615469,0.47999999,,
43,"Near Phytoplktn",1.00000000,1.00000000,5.32680607,5.32680607,190.000000,,0.94999999,,,
44,"Offshore Phyto.",1.00000000,1.00000000,10.67234039,10.67234039,190.000000,,0.94999999,,,
45,Macroalgae/gras,1.00000000,1.00000000,125.250000,125.250000,4.00000000,,0.13475050,,,
46,"Nekton falls",1.00000000,1.00000000,2.00000000,2.00000000,,,0.95276189,,,
47,InshoreDetritus,1.00000000,1.00000000,19.5200005,19.5200005,,,0.54303098,,,
48,"Offshr Detritus",1.00000000,1.00000000,114.480003,114.480003,,,0.59326822,,,
