,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
39,"Sandy Sprat",2.28362608,1.00000000,21.8139992,21.8139992,0.95999998,14.3999996,0.62511331,0.06666667,,
40,Pilchard,2.42479491,1.00000000,6.86673021,6.86673021,0.77999997,26.6000004,0.94999993,0.02932331,,
41,"Australian Herring",2.37116194,1.00000000,0.29699999,0.29699999,0.92000002,16.7999992,0.99482149,0.05476191,,
42,"Schooling species",2.30026507,1.00000000,0.19300000,0.19300000,0.88999999,12.6000004,0.79861867,0.07063492,,
43,Leatherjackets,2.13584709,1.00000000,1.38399994,1.38399994,0.91399997,12.3000002,0.72545117,0.07430894,,
44,"Other crabs",2.58333397,1.00000000,0.88527697,0.88527697,0.51999998,21.6000004,0.13261990,0.02407407,,
45,"Blue Swimmer Crab",2.49523592,1.00000000,0.48500001,0.48500001,0.51999998,21.6000004,0.14760441,0.02407407,,
46,"Mantis shrimp",2.36796999,1.00000000,0.095100001,0.095100001,7.57000017,28.9400005,0.52284580,0.26157570,,
47,Seastars,2.31383491,1.00000000,0.19700000,0.19700000,1.49000001,3.24000001,0.66272593,0.45987651,,
48,"Migratory waders",2.16666698,1.00000000,0.0001000000,0.0001000000,0.18000001,42.2999992,0.00000000,0.00425532,,
49,Seahorses,2.10854411,1.00000000,0.082599998,0.082599998,0.82999998,9.19999981,0.26033610,0.09021739,,
50,Mullets,2.03680992,1.00000000,4.91099977,4.91099977,0.75999999,12.5000000,0.84427619,0.06080000,,
51,Rabbitfish,2.03715301,1.00000000,14.32427979,14.32427979,1.51999998,38.7000008,0.94999999,0.03927648,,
52,"Introduced species",2.13052607,0.0000500000,80.0999985,0.0040050000,2.29999995,24.0000000,0.00000000,0.09583333,,
53,"Western King Prawn",2.10526299,1.00000000,0.026310001,0.026310001,7.57000017,22.7000008,0.19244941,0.33348021,,
54,"Other prawns",2.10526299,1.00000000,0.12100000,0.12100000,7.57000017,28.9400005,0.99429041,0.26157570,,
55,"Sea snails",2.00990105,1.00000000,0.049199998,0.049199998,3.90000010,16.8999996,0.65242451,0.23076920,,
56,"Black Mussel",2.05431795,1.00000000,0.0000575221,0.0000575221,2.23000002,9.50000000,0.84236997,0.23473680,,
57,Corals,2.13479996,0.020000000,6.25002909,0.12500060,0.079999998,3.00000000,0.94999993,0.02666667,,
58,Ascidians,2.22702599,1.00000000,0.22750001,0.22750001,2.29999995,24.0000000,0.53287750,0.09583333,,
59,"Sea Cucumbers",2.11915708,1.00000000,0.095129997,0.095129997,4.44999981,7.50000000,0.83566892,0.59333330,,
60,"Sand dollars",2.00000000,1.00000000,0.83780998,0.83780998,2.90000010,10.5000000,0.55570161,0.27619049,,
61,Sponges,2.11396790,1.00000000,0.097199999,0.097199999,1.89999998,3.09999990,0.01475164,0.61290318,,
62,Bivalves,2.12189007,1.00000000,0.0098900003,0.0098900003,1.35000002,7.00000000,0.53320861,0.19285710,,
63,Polychaetes,2.00000000,1.00000000,34.05804825,34.05804825,4.84999990,24.2000008,0.95000023,0.20041320,,
64,Bryozoans,2.11308002,1.00000000,0.077210002,0.077210002,0.20000000,16.0000000,0.19353110,0.01250000,,
65,Urchins,2.00000000,1.00000000,16.2448006,16.2448006,7.51000023,9.60000038,0.96810949,0.78229171,,
66,Zooplankton,2.13080311,1.00000000,9.85087585,9.85087585,29.6000004,57.0000000,0.95000023,0.51929832,,
67,"Planktotrophic Larvae",2.00282001,1.00000000,21.34069061,21.34069061,3.00000000,27.0000000,0.94999993,0.11111110,,
68,Phytoplankton,1.00000000,1.00000000,26.84156990,26.84156990,50.9700012,,0.94999999,,,
69,Seagrass,1.00000000,1.00000000,66.16101074,66.16101074,7.30000019,,0.94999993,,,
70,Macroalgae,1.00000000,1.00000000,56.65378952,56.65378952,2.00000000,,0.94999999,,,
71,"Macroalgal Epiphytes",1.00000000,1.00000000,39.34317017,39.34317017,2.00000000,,0.94999999,,,
72,Microphytobenthos,1.00000000,1.00000000,0.12348240,0.12348240,706.500000,,0.94999993,,,
73,Detritus,1.00000000,1.00000000,75.0000000,75.0000000,,,0.82238889,,,
