,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
18,Atlantic_menhaden_S,2.49839497,1.00000000,2.01769900,2.01769900,1.50000000,15.8599997,0.53848672,0.09457756,,
19,Atlantic_menhaden_M,2.64015293,1.00000000,3.38888907,3.38888907,0.93000001,7.00888300,0.49748009,0.13268881,,
20,Atlantic_menhaden_L,2.78240895,1.00000000,0.83517730,0.83517730,0.89999998,4.37766600,0.85770512,0.20558900,,
21,Anchovies,2.97548294,1.00000000,3.28331804,3.28331804,3.00000000,10.8999996,0.75871772,0.27522939,,
22,Mackerel,3.68113589,1.00000000,1.15568197,1.15568197,0.38900000,1.97800004,0.99794418,0.19666331,,
23,Squid,3.63870001,1.00000000,2.09846807,2.09846807,0.97899997,2.70300007,0.82711720,0.36219010,,
24,Butterfish,3.55868602,1.00000000,0.89800000,0.89800000,1.26999998,1.97800004,0.88441950,0.64206272,,
25,Small_pelagics,3.32135510,1.00000000,0.69300228,0.69300228,0.97000003,4.00000000,0.88617599,0.24250001,,
26,Bluefish_S,3.94089794,1.00000000,0.05452513,0.05452513,0.51435292,18.1112995,0.93724781,0.02839956,,
27,Bluefish_M,4.12743092,1.00000000,0.06146249,0.06146249,0.51013118,3.52876306,0.66770631,0.14456370,,
28,Bluefish_L,4.49419022,1.00000000,0.19431500,0.19431500,0.49225539,1.93327904,0.14315780,0.25462201,,
29,Striped_bass_S,3.72123909,1.00000000,0.08118195,0.08118195,0.25047621,23.2700005,0.78156543,0.01076391,,
30,Striped_bass_M,3.83548403,1.00000000,0.36994040,0.36994040,0.24793839,6.34553909,0.19226409,0.03907286,,
31,Striped_bass_L,3.98156810,1.00000000,0.29229859,0.29229859,0.24001449,3.19393110,0.19869851,0.07514705,,
32,Weakfish_S,3.74374390,1.00000000,0.21434329,0.21434329,0.44977379,13.5248203,0.92488098,0.03325544,,
33,Weakfish_M,3.85678792,1.00000000,0.30300000,0.30300000,0.43030709,4.21579313,0.10659680,0.10207030,,
34,Weakfish_L,3.97053003,1.00000000,0.035999998,0.035999998,0.42383471,2.44866300,0.49426579,0.17308819,,
35,Dogfish_S,4.01389503,1.00000000,0.80013227,0.80013227,0.24732110,1.47317696,0.78499961,0.16788280,,
36,Dogfish_L,4.03825617,1.00000000,2.70000005,2.70000005,0.24445850,0.60610002,0.15332240,0.40333030,,
37,Cod_S,3.57033300,1.00000000,0.07471665,0.07471665,0.47936881,6.90679216,0.80598658,0.06940542,,
38,Cod_M,3.86690402,1.00000000,0.14688040,0.14688040,0.45990780,3.49429202,0.96498680,0.13161691,,
39,Cod_L,4.13556719,1.00000000,0.17519981,0.17519981,0.43484041,2.25999999,0.95768923,0.19240730,,
40,Haddock,3.63886595,1.00000000,0.60299999,0.60299999,0.45300001,3.00000000,0.60835290,0.15099999,,
41,Hake,3.70995593,1.00000000,1.25135195,1.25135195,1.11500001,3.84999990,0.64124662,0.28961039,,
42,Croaker,3.52850604,1.00000000,0.81573021,0.81573021,0.44999999,0.90499997,0.37684619,0.49723759,,
43,Yellowtail_flounder_S,3.54062796,1.00000000,0.043892689,0.043892689,1.07371902,4.40914202,0.24966170,0.24352109,,
44,Yellowtail_flounder_L,3.45559406,1.00000000,0.11115320,0.11115320,1.09973502,2.90000010,0.46738091,0.37921900,,
45,Summer_flounder_S,4.07331991,1.00000000,0.08653518,0.08653518,0.56362188,4.40914202,0.64318627,0.12783030,,
46,Summer_flounder_L,4.37020302,1.00000000,0.39555031,0.39555031,0.53464842,2.90000010,0.48383790,0.18436150,,
47,Skate,3.75903201,1.00000000,1.65499997,1.65499997,0.45300001,2.40000010,0.43105769,0.18875000,,
48,Demersal_benthivores,3.54452610,1.00000000,2.62471890,2.62471890,0.44999999,0.90499997,0.96393120,0.49723759,,
49,Demersal_piscivores,4.05325699,1.00000000,0.85473818,0.85473818,0.55000001,1.21300006,0.94519722,0.45342129,,
50,Demersal_omnivores,3.88694310,1.00000000,2.85680604,2.85680604,0.44999999,0.81400001,0.87085688,0.55282551,,
51,Medium_pelagic,4.45328712,1.00000000,0.12100000,0.12100000,0.44999999,1.83800006,0.07092556,0.24483129,,
52,Sharks_coastal,4.40597486,1.00000000,0.01872817,0.01872817,0.20000000,1.24699998,0.94069111,0.16038489,,
53,Sharks_pelagic,4.48969698,1.00000000,0.04554060,0.04554060,0.11300000,0.69000000,0.21164940,0.16376810,,
54,Large_pelagics_HMS,4.06163502,1.00000000,0.07054594,0.07054594,0.57900000,6.79400015,0.82775801,0.08522225,,
55,Pinnipeds,4.35969305,1.00000000,0.05884930,0.05884930,0.075000003,5.50000000,0.24677700,0.01363636,,
56,Baleen_whales,3.43163800,1.00000000,0.46399999,0.46399999,0.039999999,3.21700001,0.04317595,0.01243394,,
57,Odontocetes,4.33678198,1.00000000,0.46205801,0.46205801,0.039999999,14.3009996,0.52989048,0.00279701,,
58,Seabird,4.23133898,1.00000000,0.01211717,0.01211717,0.27500001,9.31799984,0.41558620,0.02951277,,
59,Detritus,1.00000000,1.00000000,52.6051598,52.6051598,,,0.53159958,,,
