,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
47,halibut,4.34034586,1.00000000,0.15600000,0.15600000,0.33500001,2.11999989,0.47742441,0.15801890,0.0060000001,0.03846154
48,albacore,4.30653477,1.00000000,0.014000000,0.014000000,0.36000001,7.30000019,0.63717258,0.04931507,,
49,"coastal sharks",4.37943220,1.00000000,0.050000001,0.050000001,0.18000001,2.79999995,0.49017221,0.06428572,,
50,shearwaters,4.19399023,1.00000000,0.0029000000,0.0029000000,0.10000000,138.000000,0.00000000,0.00072464,,
51,murres,4.18555689,1.00000000,0.0087000001,0.0087000001,0.10000000,129.000000,0.28045979,0.00077519,,
52,gulls,4.06788921,1.00000000,0.0020000001,0.0020000001,0.12000000,122.000000,0.00000000,0.00098361,,
53,orcas,4.87736988,1.00000000,0.0002000000,0.0002000000,0.020000000,11.1499996,0.00000000,0.00179372,,
54,"toothed whales",4.38374186,1.00000000,0.052000001,0.052000001,0.070000000,28.8500004,0.08576923,0.00242634,,
55,"sperm whales",4.64093590,1.00000000,0.037000000,0.037000000,0.020000000,6.61000013,0.18937840,0.00302572,0.0001000000,0.00270270
56,"harbor seals",4.41561794,1.00000000,0.014000000,0.014000000,0.083999999,17.4400005,0.18903060,0.00481651,0.0002000000,0.01428571
57,"sea lions",4.47703600,1.00000000,0.037700001,0.037700001,0.074000001,16.3799992,0.21919130,0.00451771,0.0005000000,0.01326260
58,"fur seals",4.46783209,1.00000000,0.0046999999,0.0046999999,0.090999998,39.0299988,0.31283611,0.00233154,,
59,"grey whales",3.01125002,1.00000000,0.033000000,0.033000000,0.037000000,8.86999989,0.13669120,0.00417136,0.0001000000,0.00303030
60,"baleen whales",3.61627412,1.00000000,0.16000000,0.16000000,0.037000000,7.57999992,0.22347970,0.00488127,0.0011000000,0.00687500
61,climateforcer,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,0.00000000,,,
62,oceanproduction,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,,0.00000000,,,
63,"fishery offal",1.00000000,1.00000000,5.00000000,5.00000000,,,0.14140940,,,
64,"pelagic detritu",1.00000000,1.00000000,10.00000000,10.00000000,,,0.14871280,,,
65,Detritus,1.00000000,1.00000000,10.00000000,10.00000000,,,0.18627280,,,
