,"Group name","Trophic level","Hab area (proportion)","Biomass in habitat area (t/km^2)","Biomass (t/km^2)","Production / biomass (/year)","Consumption / biomass (/year)","Ecotrophic Efficiency","Production / consumption (/year)","Biomass accumulation (t/km^2)","BA rate (/year)"
18,"European hake",3.93231893,1.00000000,0.043277770,0.043277770,0.59040219,5.61742401,0.15603420,0.10510190,-0.012000000,-0.27727860
19,"Poor cod",3.34918308,1.00000000,0.0082984008,0.0082984008,1.16236496,9.68637371,0.73410869,0.12000000,,
20,"Common pandora",3.28132200,1.00000000,0.047618531,0.047618531,0.81910199,6.27196598,0.90559602,0.13059729,,
21,Sparidae,2.99672008,1.00000000,10.3694601,10.3694601,1.03142202,8.59517956,0.40617749,0.12000000,,
22,"White seabream",3.27435398,1.00000000,5.95164490,5.95164490,0.86219120,7.18492699,0.13311890,0.12000000,,
23,"Common two-banded seabream",3.13845706,1.00000000,5.31283617,5.31283617,0.87813503,7.31779194,0.14328711,0.12000000,,
24,"Common dentex",3.89116001,1.00000000,0.73986411,0.73986411,0.61578691,5.13155699,0.06049603,0.12000000,,
25,"Red scorpionfish",3.58932996,1.00000000,0.74860507,0.74860507,0.70611298,5.88427496,0.18577290,0.12000000,,
26,Scorpaenidae,3.52531600,1.00000000,0.26669040,0.26669040,0.95237428,7.05681419,0.46088251,0.13495810,,
27,Groupers,3.94980192,1.00000000,1.68765604,1.68765604,0.22371200,3.90918708,0.00118451,0.05722724,,
28,"Brown meagre",3.31636810,1.00000000,0.23700570,0.23700570,0.76228797,6.35239983,0.36577350,0.12000000,,
29,"Labridae and serranidae",3.11309600,1.00000000,12.8571196,12.8571196,1.23516595,10.2930498,0.39092961,0.12000000,,
30,Flatfishes,3.23995709,1.00000000,0.020000000,0.020000000,1.34572196,9.48631954,0.91959369,0.14185920,,
31,"Other commercial medium demersal fish",3.50782800,1.00000000,0.20812890,0.20812890,0.48168361,5.25399208,0.69564521,0.09167954,,
32,"No commercial medium demersal fish",3.80820608,1.00000000,0.21499720,0.21499720,0.49391541,4.69781685,0.24827150,0.10513720,,
33,Salema,2.09188890,1.00000000,33.2807503,33.2807503,1.39804494,9.32030201,0.01643275,0.15000001,,
34,Mugilidae,2.30406308,1.00000000,2.95422792,2.95422792,0.87557292,5.83715200,0.05144884,0.15000001,,
35,"Red mullet",3.15310502,1.00000000,0.011003970,0.011003970,1.06696606,7.46999979,0.87596083,0.14283350,,
36,Surmulet,3.24470305,1.00000000,0.84122729,0.84122729,0.94836682,6.57999992,0.10194860,0.14412870,,
37,"No commercial small demersal fish",2.98517990,1.00000000,3.35410500,3.35410500,1.34281003,9.89162254,0.50632352,0.13575220,,
38,"Small-spotted catshark",3.63393497,1.00000000,0.0046844818,0.0046844818,0.64999998,6.19999981,0.26094151,0.10483870,,
39,"Rays and skates",3.75387907,1.00000000,0.031346809,0.031346809,0.78624862,5.96525288,0.16441441,0.13180470,,
40,Torpedos,3.98787498,1.00000000,0.0011736390,0.0011736390,0.49963671,4.99636698,0.03828071,0.10000000,,
41,"Coastal benthic cephalopods",3.35849905,1.00000000,0.22906390,0.22906390,1.57000005,11.0100002,0.90957582,0.14259760,,
42,"Benthopelagic cephalopods",3.63328910,1.00000000,0.016870489,0.016870489,1.71800005,16.5300007,0.80025828,0.10393220,,
43,"Other benthic cephalopods",3.24966693,1.00000000,0.014496890,0.014496890,1.65699995,11.9700003,0.85929191,0.13842940,,
44,Bivalves,2.06959891,1.00000000,13.42113972,13.42113972,1.20000005,5.00000000,0.80000007,0.23999999,,
45,Gastropods,2.11162400,1.00000000,4.57132101,4.57132101,1.63999999,6.83333302,0.80000001,0.23999999,,
46,"European lobster",3.15822697,1.00000000,0.0008880590,0.0008880590,1.20906699,6.04533577,0.95173222,0.20000000,,
47,"Other commercial decapods",3.07814193,1.00000000,0.0020000001,0.0020000001,2.88243890,16.2000008,0.97904998,0.17792830,,
48,"Non-commmercial decapods",2.74074197,1.00000000,11.25461960,11.25461960,3.97737408,16.5036507,0.80000007,0.24099970,,
49,"Purple sea urchin",2.00000000,1.00000000,9.80159664,9.80159664,0.87966651,6.00000000,0.57515681,0.14661109,,
50,"Other sea urchin",2.00000000,1.00000000,0.79819298,0.79819298,0.81576192,6.00000000,0.65973628,0.13596030,,
51,"Sea cucumbers",2.00000000,1.00000000,1.36698306,1.36698306,0.88971633,8.00000000,0.80000001,0.11121450,,
52,"Other macro-benthos",2.02796507,1.00000000,86.88529205,86.88529205,3.50999999,12.7080002,0.80000001,0.27620399,,
53,Jellyfish,3.06541300,1.00000000,0.0047632800,0.0047632800,1.98796594,10.00000000,0.65463609,0.19879660,,
54,"Salps and other gelatinous zooplankton",2.03764200,1.00000000,0.0056416420,0.0056416420,2.02278805,10.00000000,0.30099860,0.20227879,,
55,"Red coral",2.46398997,1.00000000,0.10155990,0.10155990,0.22000000,3.00000000,0.00000000,0.07333333,,
56,"Other corals and gorgonians",2.16864491,1.00000000,0.73648751,0.73648751,0.22000000,3.00000000,0.16964410,0.07333333,,
57,Macrozooplankton,2.62859392,1.00000000,0.63322371,0.63322371,15.00000000,50.0000000,0.99390799,0.30000001,,
58,"Meso and microzooplankton",2.00376892,1.00000000,3.74177599,3.74177599,41.7000008,120.000000,0.92083383,0.34750000,,
59,Suprabenthos,2.14860702,1.00000000,23.11590004,23.11590004,8.19999981,50.0000000,0.80000007,0.16400000,,
60,"Mediterranean seagrass",1.00000000,1.00000000,14.7984200,14.7984200,2.34999990,,0.90453458,,,
61,"Other seagrasses",1.00000000,1.00000000,0.89374000,0.89374000,4.03599977,,0.76291281,,,
62,"Erected algae",1.00000000,1.00000000,8.51350021,8.51350021,0.69999999,,0.14268500,,,
63,Seaweeds,1.00000000,1.00000000,7.62360001,7.62360001,0.69999999,,0.35738161,,,
64,"Small phytoplankton",1.00000000,1.00000000,1.00632799,1.00632799,162.952301,,0.87621123,,,
65,"Large phytoplankton",1.00000000,1.00000000,9.05087185,9.05087185,129.365204,,0.27118841,,,
66,Detritus,1.00000000,1.00000000,1235.30298,1235.30298,,,0.97794992,,,
67,"Discards and bycatch",1.00000000,1.00000000,0.013851940,0.013851940,,,0.52299517,,,
